@RELATION marco_15_09_20_22_06
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
3.0,49.0,0.018,0.022,0.024,0.024,0.024,-4.208,0.143,95.36,0.123,92.324,0.118,89.372,0.106,87.231,0.103,38.0,0.012,1.368,2.01,44.3,-6.883,0.149,0.028,2.611,50.6,0.015,0.018,0.019,0.019,0.019,-10.284,0.215,0.012,1.302,1.83,5.8E-5,3.3E-5,0.013977837,0.011065787,29.588863,0.056,0.0
3.0,48.9,0.019,0.024,0.027,0.027,0.027,-4.008,0.089,88.268,0.106,87.43,0.103,91.695,0.115,90.61,0.12,37.7,0.016,1.744,2.04,43.8,-6.351,0.168,0.024,2.226,50.8,0.014,0.017,0.018,0.018,0.018,-9.707,0.095,0.011,1.21,1.79,6.6E-5,2.9E-5,0.015725067,0.010483377,30.735023,0.077,0.0
3.0,48.3,0.02,0.024,0.026,0.026,0.026,-3.772,0.117,95.398,0.125,96.312,0.126,97.531,0.128,96.645,0.136,37.9,0.011,1.253,1.98,44.7,-6.29,0.136,0.023,2.131,50.6,0.015,0.017,0.019,0.019,0.019,-9.335,0.067,0.012,1.251,1.85,6.5E-5,3.4E-5,0.024832685,0.01814696,88.161705,0.053,0.0
3.0,48.5,0.021,0.025,0.027,0.027,0.027,-3.686,0.079,97.255,0.113,97.912,0.124,101.034,0.127,103.462,0.126,37.9,0.015,1.65,2.04,44.8,-5.938,0.162,0.024,2.227,50.3,0.015,0.017,0.018,0.018,0.018,-9.318,0.063,0.008,0.878,1.8,7.5E-5,3.1E-5,0.025787788,0.017191857,94.380325,0.065,0.0
3.0,48.3,0.02,0.025,0.027,0.027,0.027,-3.543,0.128,100.815,0.12,100.463,0.115,99.92,0.129,96.284,0.119,37.4,0.018,2.001,1.98,44.6,-5.781,0.233,0.021,1.993,50.2,0.016,0.018,0.021,0.021,0.021,-9.169,0.123,0.01,1.079,1.83,6.9E-5,3.4E-5,0.025143078,0.019555727,83.49557,0.08,0.0
3.0,48.5,0.022,0.025,0.027,0.027,0.027,-3.333,0.09,95.417,0.125,94.561,0.13,97.226,0.139,92.666,0.133,37.5,0.017,1.845,1.98,44.3,-5.492,0.235,0.024,2.234,50.4,0.015,0.017,0.018,0.018,0.018,-8.676,0.111,0.009,1.006,1.82,7.0E-5,3.2E-5,0.025143078,0.01676205,80.358116,0.087,0.0
3.0,48.6,0.022,0.025,0.028,0.029,0.029,-3.207,0.108,90.382,0.12,93.199,0.139,97.978,0.161,98.264,0.136,37.4,0.013,1.396,1.99,43.9,-5.021,0.16,0.029,2.644,50.1,0.016,0.018,0.02,0.02,0.02,-8.425,0.158,0.009,0.931,1.84,7.5E-5,3.6E-5,0.016373394,0.011291996,31.323902,0.056,0.0
3.0,48.5,0.02,0.023,0.025,0.025,0.025,-3.06,0.113,95.065,0.12,95.827,0.143,98.511,0.147,99.501,0.148,37.0,0.017,1.829,1.92,43.9,-4.919,0.163,0.022,2.042,50.1,0.015,0.017,0.018,0.018,0.018,-8.006,0.199,0.011,1.215,1.82,6.8E-5,3.5E-5,0.014114995,0.010162796,31.718224,0.078,0.0
3.0,48.2,0.021,0.024,0.027,0.028,0.028,-2.797,0.094,97.255,0.132,95.96,0.156,97.445,0.136,97.226,0.138,36.6,0.015,1.671,1.91,43.9,-4.681,0.146,0.025,2.324,50.2,0.014,0.016,0.018,0.018,0.018,-7.621,0.131,0.01,1.104,1.78,6.7E-5,2.9E-5,0.025819864,0.016598484,82.67501,0.073,0.0
3.0,48.2,0.02,0.025,0.026,0.026,0.026,-2.634,0.109,98.873,0.16,103.262,0.139,97.845,0.152,100.234,0.149,37.1,0.018,1.972,1.84,43.9,-4.132,0.195,0.025,2.306,50.3,0.014,0.017,0.018,0.018,0.018,-7.187,0.096,0.009,1.001,1.81,6.2E-5,3.2E-5,0.023975588,0.016598484,85.23283,0.09,0.0
3.0,48.1,0.021,0.024,0.026,0.027,0.027,-2.483,0.133,103.319,0.157,100.139,0.156,101.653,0.143,99.72,0.152,36.8,0.019,2.088,1.79,43.9,-3.812,0.23,0.023,2.111,49.9,0.016,0.018,0.02,0.02,0.02,-6.968,0.086,0.011,1.207,1.8,5.4E-5,3.5E-5,0.025972314,0.01923875,92.273285,0.086,0.0
3.0,47.9,0.021,0.024,0.027,0.027,0.027,-2.137,0.103,97.198,0.159,97.35,0.159,98.016,0.161,96.588,0.15,36.4,0.02,2.137,1.88,43.2,-3.475,0.197,0.024,2.179,49.9,0.015,0.017,0.019,0.019,0.019,-6.703,0.131,0.009,0.913,1.75,7.0E-5,3.2E-5,0.025972314,0.018276813,89.37517,0.091,0.0
3.0,47.5,0.022,0.026,0.029,0.029,0.029,-1.983,0.133,94.113,0.144,94.827,0.155,94.656,0.158,98.416,0.15,36.1,0.018,1.98,1.83,43.1,-3.009,0.18,0.032,2.86,49.9,0.016,0.019,0.021,0.022,0.022,-6.245,0.133,0.009,0.943,1.83,8.1E-5,3.9E-5,0.01720704,0.013053616,34.648308,0.078,0.0
3.0,47.7,0.024,0.028,0.03,0.031,0.031,-1.787,0.108,100.425,0.153,103.128,0.149,103.719,0.153,104.061,0.16,36.3,0.02,2.168,1.93,44.0,-2.975,0.208,0.024,2.232,49.5,0.016,0.018,0.02,0.02,0.02,-5.994,0.076,0.011,1.149,1.81,1.01E-4,3.8E-5,0.01839373,0.011866923,36.63568,0.087,0.0
3.0,47.7,0.023,0.027,0.032,0.033,0.033,-1.529,0.167,96.684,0.139,100.101,0.139,106.241,0.145,107.641,0.172,36.4,0.025,2.673,1.67,43.9,-2.428,0.191,0.03,2.755,49.2,0.016,0.018,0.021,0.021,0.021,-5.671,0.134,0.017,1.802,1.72,6.6E-5,3.2E-5,0.019580424,0.01246027,37.896057,0.119,0.0
3.0,47.4,0.026,0.029,0.032,0.032,0.032,-1.367,0.18,107.593,0.159,109.411,0.17,102.738,0.169,98.692,0.146,36.0,0.023,2.465,1.89,43.6,-2.274,0.172,0.041,3.706,48.6,0.017,0.019,0.021,0.021,0.021,-5.73,0.075,0.012,1.269,1.78,1.36E-4,4.1E-5,0.02816672,0.018484408,76.46356,0.103,0.0
3.0,47.8,0.029,0.032,0.035,0.035,0.036,-1.28,0.149,98.721,0.142,91.829,0.14,94.342,0.136,100.558,0.161,35.2,0.017,1.801,2.0,42.2,-1.595,0.258,0.033,2.957,49.5,0.016,0.018,0.019,0.02,0.02,-5.17,0.323,0.022,2.345,1.77,1.36E-4,3.5E-5,0.031687558,0.017604198,77.90928,0.067,0.0
3.0,47.1,0.023,0.027,0.03,0.03,0.03,-0.917,0.213,100.948,0.154,103.966,0.172,103.842,0.177,107.831,0.168,35.8,0.024,2.546,1.66,43.6,-1.173,0.189,0.034,3.085,50.3,0.016,0.019,0.021,0.022,0.022,-4.062,0.142,0.013,1.385,1.84,6.9E-5,3.6E-5,0.029508866,0.021639837,104.329285,0.11,0.0
3.0,47.3,0.023,0.026,0.031,0.031,0.031,-0.887,0.084,109.316,0.167,109.44,0.182,111.763,0.189,109.373,0.177,36.1,0.02,2.101,1.79,44.0,-1.171,0.244,0.027,2.488,49.7,0.016,0.018,0.02,0.02,0.02,-3.902,0.126,0.009,0.917,1.76,7.7E-5,3.5E-5,0.030492496,0.019672578,105.821205,0.081,0.0
3.0,47.2,0.023,0.027,0.03,0.03,0.03,-0.704,0.125,107.764,0.163,105.994,0.166,103.604,0.178,101.253,0.157,35.2,0.013,1.361,1.86,42.9,-1.06,0.172,0.029,2.56,49.0,0.016,0.018,0.02,0.021,0.021,-3.84,0.102,0.013,1.359,1.74,7.7E-5,3.6E-5,0.019547943,0.01368356,42.990005,0.05,0.0
3.0,47.4,0.022,0.025,0.031,0.031,0.031,-0.506,0.154,99.816,0.15,105.232,0.166,107.898,0.179,106.86,0.179,34.8,0.027,2.89,1.84,43.0,-0.507,0.283,0.03,2.713,50.0,0.016,0.018,0.023,0.023,0.023,-3.11,0.334,0.015,1.624,1.83,7.3E-5,3.6E-5,0.020199541,0.014986756,45.37063,0.144,0.0
3.0,46.4,0.022,0.024,0.026,0.026,0.027,-0.092,0.101,105.147,0.187,108.402,0.191,110.611,0.199,107.022,0.206,34.6,0.023,2.377,1.75,43.3,0.018,0.227,0.022,2.017,50.1,0.015,0.016,0.017,0.018,0.018,-2.446,0.127,0.013,1.348,1.73,6.5E-5,3.0E-5,0.02239731,0.014931538,73.643974,0.103,0.0
3.0,46.4,0.022,0.026,0.028,0.029,0.029,0.186,0.166,103.433,0.198,106.812,0.19,103.966,0.179,98.864,0.19,33.8,0.021,2.245,1.8,42.4,-0.071,0.185,0.025,2.243,48.9,0.016,0.018,0.02,0.02,0.02,-2.471,0.063,0.015,1.574,1.64,6.8E-5,3.0E-5,0.024056368,0.016590599,68.03029,0.096,0.0
3.0,46.2,0.023,0.026,0.029,0.029,0.029,0.356,0.137,99.387,0.184,100.13,0.19,101.681,0.184,99.692,0.188,33.2,0.017,1.752,1.86,41.6,0.365,0.242,0.034,2.985,48.9,0.017,0.018,0.02,0.02,0.02,-2.162,0.284,0.015,1.518,1.69,7.9E-5,3.6E-5,0.028892718,0.019926013,98.95578,0.065,0.0
3.0,46.6,0.023,0.026,0.027,0.027,0.027,0.616,0.165,100.501,0.176,105.88,0.192,109.145,0.21,113.495,0.216,33.5,0.017,1.844,1.85,42.9,1.027,0.232,0.036,3.236,49.0,0.016,0.018,0.019,0.019,0.019,-1.436,0.146,0.011,1.128,1.68,7.2E-5,3.3E-5,0.026900118,0.018929712,112.656845,0.064,0.0
3.0,46.3,0.021,0.025,0.026,0.027,0.027,0.85,0.12,110.877,0.203,108.992,0.203,109.326,0.194,107.488,0.215,33.5,0.017,1.815,1.79,42.2,1.557,0.235,0.031,2.77,48.7,0.017,0.018,0.02,0.02,0.02,-1.043,0.181,0.01,1.065,1.68,6.4E-5,3.5E-5,0.019392038,0.014364473,55.447166,0.078,0.0
3.0,46.8,0.022,0.027,0.029,0.029,0.029,1.097,0.125,104.071,0.191,105.613,0.198,106.831,0.187,108.04,0.192,33.1,0.02,2.165,1.85,41.8,2.003,0.225,0.034,2.959,48.2,0.018,0.02,0.021,0.021,0.021,-0.924,0.051,0.014,1.478,1.68,7.1E-5,4.2E-5,0.020828485,0.0150826955,55.731915,0.091,0.0
3.0,46.3,0.023,0.025,0.027,0.028,0.028,1.495,0.184,110.43,0.214,110.63,0.21,111.582,0.193,114.695,0.21,33.9,0.015,1.611,1.79,42.6,2.552,0.349,0.034,3.011,48.9,0.017,0.018,0.02,0.02,0.02,-0.297,0.326,0.017,1.786,1.69,6.7E-5,3.7E-5,0.021580918,0.015414941,68.13468,0.07,0.0
3.0,46.0,0.023,0.028,0.031,0.032,0.032,1.772,0.159,114.952,0.226,116.713,0.222,117.284,0.216,120.321,0.227,34.4,0.019,2.021,1.81,43.5,2.931,0.18,0.025,2.296,49.3,0.018,0.02,0.023,0.023,0.023,0.717,0.154,0.02,2.051,1.73,7.0E-5,3.9E-5,0.024663907,0.017727183,71.476814,0.072,0.0
3.0,45.8,0.022,0.026,0.028,0.028,0.028,2.153,0.259,119.036,0.238,117.122,0.213,112.067,0.216,110.573,0.213,33.8,0.027,2.85,1.74,43.0,3.089,0.133,0.027,2.406,48.3,0.018,0.02,0.021,0.021,0.021,0.838,0.13,0.011,1.167,1.69,7.0E-5,4.3E-5,0.027998893,0.020999167,110.56424,0.149,0.0
3.0,45.1,0.024,0.027,0.029,0.03,0.03,2.679,0.161,115.104,0.21,113.172,0.228,114.285,0.215,116.37,0.207,33.4,0.019,1.928,1.75,43.0,3.454,0.261,0.023,2.059,48.4,0.017,0.019,0.02,0.02,0.02,1.174,0.392,0.023,2.349,1.58,7.7E-5,3.4E-5,0.029998811,0.019999208,116.36079,0.071,0.0
3.0,45.2,0.024,0.027,0.031,0.031,0.031,2.707,0.148,120.197,0.209,118.902,0.224,121.815,0.248,125.814,0.26,33.9,0.019,1.935,1.71,43.4,4.446,0.28,0.029,2.619,49.5,0.016,0.019,0.021,0.021,0.021,2.417,0.16,0.009,0.968,1.72,7.2E-5,3.6E-5,0.024252227,0.016428927,77.003204,0.08,0.0
3.0,45.7,0.024,0.028,0.03,0.03,0.03,2.704,0.158,130.345,0.244,125.718,0.241,119.693,0.235,117.789,0.231,33.7,0.015,1.61,1.76,43.0,4.801,0.232,0.038,3.414,48.8,0.017,0.02,0.021,0.021,0.021,2.679,0.049,0.019,2.001,1.66,8.0E-5,3.8E-5,0.023469895,0.016428927,72.09158,0.068,0.0
3.0,45.8,0.022,0.028,0.031,0.031,0.031,3.171,0.135,114.857,0.237,111.763,0.22,107.822,0.201,110.04,0.207,32.0,0.029,2.992,1.69,41.3,4.984,0.433,0.049,4.218,47.6,0.019,0.022,0.024,0.024,0.024,2.752,0.132,0.013,1.281,1.65,6.5E-5,4.5E-5,0.021877186,0.016937176,54.80373,0.139,0.0
3.0,45.6,0.023,0.027,0.029,0.029,0.029,3.256,0.233,115.875,0.225,116.675,0.247,122.291,0.264,124.947,0.263,32.5,0.025,2.594,1.7,42.6,5.984,0.312,0.042,3.721,48.6,0.017,0.019,0.02,0.02,0.02,3.547,0.404,0.024,2.433,1.61,7.3E-5,3.7E-5,0.020465754,0.014114314,62.227932,0.114,0.0
3.0,45.6,0.022,0.026,0.027,0.028,0.028,3.821,0.176,123.995,0.255,120.778,0.245,118.979,0.25,115.237,0.239,32.7,0.022,2.252,1.6,42.2,6.41,0.203,0.039,3.411,49.5,0.015,0.017,0.018,0.018,0.018,4.713,0.139,0.019,2.006,1.61,6.1E-5,3.0E-5,0.027849108,0.017902996,113.99832,0.091,0.0
3.0,45.6,0.028,0.031,0.033,0.033,0.033,4.088,0.171,114.885,0.253,113.324,0.242,109.887,0.248,113.838,0.231,31.1,0.025,2.615,1.82,40.7,6.718,0.314,0.034,2.901,47.4,0.018,0.02,0.021,0.021,0.021,4.575,0.119,0.02,2.001,1.58,1.27E-4,4.1E-5,0.032822162,0.020886831,112.61436,0.105,0.0
3.0,45.0,0.025,0.028,0.03,0.03,0.03,4.397,0.237,118.169,0.237,119.131,0.256,120.245,0.266,121.625,0.255,31.2,0.026,2.682,1.62,41.6,7.293,0.268,0.044,3.852,47.3,0.019,0.021,0.022,0.022,0.022,4.815,0.168,0.019,1.896,1.64,7.7E-5,4.8E-5,0.02983833,0.021881443,120.31766,0.115,0.0
3.0,45.2,0.025,0.03,0.032,0.033,0.033,4.908,0.17,127.07,0.276,126.356,0.282,127.27,0.279,129.241,0.276,32.6,0.019,2.005,1.69,42.6,8.032,0.362,0.025,2.195,48.8,0.017,0.019,0.02,0.02,0.021,6.27,0.442,0.017,1.706,1.67,8.4E-5,3.8E-5,0.027709477,0.017633302,91.12322,0.08,0.0
3.0,44.4,0.027,0.03,0.033,0.033,0.033,5.168,0.126,127.603,0.296,127.613,0.278,124.3,0.277,121.311,0.282,31.0,0.027,2.739,1.7,41.9,8.109,0.212,0.043,3.779,48.1,0.018,0.019,0.021,0.021,0.021,6.813,0.141,0.025,2.521,1.61,1.11E-4,3.9E-5,0.027709477,0.017633302,85.53206,0.114,0.0
3.0,45.2,0.026,0.03,0.032,0.032,0.032,5.554,0.279,116.304,0.252,112.8,0.246,116.475,0.256,123.129,0.268,30.0,0.029,2.928,1.83,40.7,9.018,0.49,0.061,5.151,46.9,0.019,0.021,0.022,0.023,0.023,6.592,0.235,0.02,2.004,1.61,1.05E-4,4.5E-5,0.020465197,0.014709359,50.360752,0.134,0.0
3.0,44.1,0.025,0.028,0.029,0.029,0.029,6.09,0.125,130.259,0.325,133.363,0.302,133.648,0.345,130.097,0.321,31.7,0.024,2.453,1.73,42.5,10.007,0.177,0.028,2.445,48.7,0.016,0.018,0.019,0.019,0.019,8.138,0.459,0.022,2.25,1.67,9.2E-5,3.2E-5,0.018546583,0.01215121,53.21072,0.091,0.0
3.0,43.4,0.027,0.03,0.031,0.031,0.031,6.374,0.398,127.841,0.305,122.358,0.311,114.304,0.287,110.516,0.285,29.0,0.026,2.611,1.71,40.4,10.214,0.441,0.059,4.95,48.4,0.017,0.02,0.021,0.021,0.021,9.129,0.085,0.029,2.941,1.71,9.5E-5,4.2E-5,0.030387698,0.020585215,106.19336,0.112,0.0
3.0,44.6,0.022,0.025,0.028,0.029,0.029,6.769,0.113,113.819,0.268,113.924,0.29,121.701,0.283,126.547,0.303,29.7,0.02,1.987,1.74,39.8,11.329,0.367,0.066,5.453,46.5,0.02,0.022,0.023,0.023,0.023,8.845,0.204,0.018,1.826,1.68,7.3E-5,5.4E-5,0.0284272,0.02254571,121.59733,0.077,0.0
3.0,43.5,0.026,0.029,0.032,0.032,0.033,6.854,0.144,132.953,0.325,141.045,0.352,145.224,0.36,139.884,0.355,30.7,0.023,2.308,1.78,42.4,12.166,0.225,0.032,2.809,47.9,0.018,0.019,0.021,0.021,0.021,9.898,0.478,0.028,2.795,1.68,9.8E-5,4.2E-5,0.029328743,0.018663745,110.49104,0.103,0.0
3.0,44.7,0.023,0.026,0.029,0.029,0.029,7.528,0.286,136.666,0.358,131.83,0.321,121.968,0.297,117.503,0.299,29.8,0.022,2.19,1.76,40.4,12.211,0.249,0.067,5.644,48.8,0.017,0.018,0.02,0.02,0.02,11.444,0.232,0.022,2.226,1.71,7.6E-5,3.7E-5,0.025773743,0.017774995,92.81282,0.091,0.0
3.0,44.1,0.025,0.03,0.033,0.033,0.033,7.985,0.185,115.551,0.284,118.236,0.291,120.902,0.295,128.527,0.33,28.4,0.028,2.811,1.84,38.8,13.127,0.603,0.065,5.351,46.2,0.02,0.023,0.025,0.025,0.025,11.285,0.226,0.034,3.362,1.66,9.6E-5,5.3E-5,0.01930329,0.014623705,43.977364,0.142,0.0
3.0,43.8,0.024,0.026,0.029,0.029,0.029,8.353,0.324,137.066,0.347,143.158,0.364,143.035,0.365,144.891,0.386,30.3,0.039,3.918,1.79,42.3,14.162,0.37,0.043,3.814,46.5,0.02,0.022,0.022,0.023,0.023,11.883,0.501,0.028,2.72,1.7,9.1E-5,5.4E-5,0.016963497,0.013453809,49.576546,0.19,0.0
3.0,44.6,0.024,0.029,0.032,0.032,0.032,9.042,0.192,139.979,0.348,136.59,0.338,136.342,0.33,131.249,0.325,30.9,0.036,3.652,1.82,41.6,14.434,0.242,0.05,4.352,47.9,0.018,0.02,0.022,0.022,0.022,13.357,0.453,0.017,1.71,1.77,9.0E-5,4.7E-5,0.018718343,0.012868861,44.908733,0.17,0.0
3.0,43.0,0.027,0.032,0.035,0.035,0.035,9.171,0.177,137.608,0.338,136.438,0.341,136.676,0.335,138.142,0.314,27.8,0.035,3.487,1.82,40.4,14.786,0.324,0.044,3.739,47.2,0.019,0.021,0.022,0.022,0.022,14.238,0.184,0.028,2.831,1.68,1.17E-4,4.6E-5,0.033490263,0.021051023,126.48144,0.191,0.0
3.0,44.4,0.026,0.03,0.033,0.033,0.033,9.71,0.19,137.732,0.366,142.444,0.349,144.025,0.391,144.091,0.378,30.5,0.022,2.2,1.94,41.9,16.291,0.478,0.03,2.636,44.9,0.023,0.026,0.028,0.028,0.028,13.936,0.286,0.028,2.696,1.64,1.12E-4,6.5E-5,0.031576533,0.026792211,131.92828,0.091,0.0
3.0,43.7,0.026,0.03,0.033,0.033,0.034,10.092,0.156,141.597,0.387,144.901,0.4,143.853,0.355,144.463,0.383,30.1,0.019,1.889,1.85,41.1,16.941,0.188,0.043,3.692,46.4,0.02,0.022,0.024,0.024,0.024,15.074,0.549,0.03,2.956,1.68,1.03E-4,5.2E-5,0.031586204,0.022296144,124.6791,0.077,0.0
3.0,43.8,0.027,0.032,0.033,0.033,0.033,10.438,0.259,139.674,0.344,138.294,0.386,136.99,0.346,136.333,0.361,27.3,0.024,2.437,1.88,39.8,16.931,0.293,0.04,3.324,47.4,0.018,0.021,0.022,0.022,0.022,16.765,0.372,0.023,2.288,1.7,1.13E-4,4.6E-5,0.030657198,0.020438131,117.662476,0.112,0.0
3.0,43.3,0.026,0.03,0.031,0.031,0.031,11.466,0.257,132.915,0.323,138.056,0.394,145.072,0.412,151.821,0.411,29.1,0.021,2.083,1.84,41.3,18.574,0.494,0.06,5.086,44.6,0.022,0.025,0.025,0.025,0.026,16.537,0.388,0.04,3.83,1.66,1.1E-4,7.0E-5,0.017493492,0.014671962,48.346104,0.075,0.0
3.0,42.4,0.03,0.033,0.035,0.035,0.035,11.742,0.166,151.383,0.435,150.184,0.424,149.965,0.469,147.728,0.408,29.4,0.03,2.879,1.83,41.4,19.623,0.34,0.057,4.879,46.9,0.019,0.021,0.022,0.023,0.023,18.044,1.034,0.054,5.267,1.73,1.4E-4,5.6E-5,0.019750716,0.012979043,47.04272,0.119,0.0
3.0,43.7,0.029,0.032,0.035,0.035,0.035,12.352,0.308,142.663,0.449,138.008,0.409,134.191,0.348,123.729,0.355,27.2,0.033,3.253,1.89,38.3,19.685,0.425,0.075,5.94,47.8,0.018,0.02,0.022,0.022,0.022,19.875,0.164,0.032,3.196,1.74,1.4E-4,4.7E-5,0.032356184,0.020338174,105.74261,0.14,0.0
3.0,41.7,0.035,0.039,0.043,0.043,0.043,12.747,0.153,127.375,0.37,137.494,0.427,145.767,0.434,153.668,0.467,26.0,0.047,4.435,1.74,39.4,20.949,0.595,0.063,5.16,45.0,0.021,0.023,0.024,0.024,0.024,19.722,0.27,0.028,2.67,1.64,2.0E-4,6.4E-5,0.039751887,0.022187099,131.3294,0.205,0.0
3.0,42.3,0.034,0.036,0.038,0.038,0.038,13.438,0.346,160.275,0.485,157.743,0.451,153.744,0.468,151.355,0.461,28.1,0.034,3.284,1.7,40.5,22.183,0.305,0.043,3.616,45.4,0.021,0.023,0.023,0.023,0.024,20.844,0.389,0.027,2.566,1.72,1.67E-4,6.5E-5,0.03512957,0.022187099,129.35265,0.132,0.0
3.0,43.1,0.029,0.033,0.036,0.036,0.036,14.257,0.263,149.813,0.444,145.538,0.45,142.311,0.441,143.549,0.426,27.7,0.034,3.349,1.8,38.7,22.73,0.259,0.051,4.105,47.2,0.019,0.02,0.022,0.022,0.022,22.569,0.505,0.024,2.385,1.77,1.4E-4,4.9E-5,0.034570143,0.0211262,132.37244,0.138,0.0
3.0,41.4,0.031,0.036,0.038,0.038,0.038,14.126,0.243,144.672,0.446,150.241,0.436,148.347,0.45,145.5,0.437,24.2,0.035,3.312,1.75,38.4,23.604,0.655,0.058,4.663,46.1,0.019,0.021,0.022,0.023,0.023,23.534,0.287,0.053,5.169,1.68,1.49E-4,5.4E-5,0.03649071,0.022086482,134.17154,0.12,0.0
3.0,42.8,0.028,0.032,0.033,0.033,0.033,15.149,0.261,147.994,0.491,154.458,0.476,161.093,0.51,166.529,0.535,28.2,0.029,2.873,1.83,40.7,25.488,0.606,0.04,3.43,44.2,0.024,0.026,0.027,0.027,0.028,23.636,0.572,0.037,3.476,1.72,1.22E-4,8.4E-5,0.019483957,0.016531844,58.05189,0.108,0.0
3.0,41.9,0.032,0.036,0.039,0.039,0.039,15.693,0.223,167.262,0.509,165.006,0.51,163.321,0.525,156.191,0.49,27.2,0.049,4.73,1.73,40.6,26.107,0.311,0.082,6.743,46.9,0.018,0.021,0.023,0.023,0.023,25.749,0.659,0.028,2.779,1.76,1.42E-4,5.6E-5,0.023026496,0.013579728,54.448067,0.255,0.0
3.0,42.1,0.033,0.037,0.039,0.039,0.039,16.21,0.332,145.995,0.454,147.775,0.425,143.625,0.446,145.319,0.449,24.1,0.039,3.762,1.8,36.5,27.058,0.484,0.085,6.473,46.4,0.019,0.021,0.023,0.023,0.023,26.953,0.225,0.038,3.692,1.72,1.63E-4,5.6E-5,0.03444055,0.020311093,113.32698,0.152,0.0
3.0,42.6,0.034,0.039,0.042,0.042,0.042,17.261,0.27,156.124,0.535,159.018,0.505,165.472,0.549,164.768,0.528,27.7,0.025,2.479,1.76,40.2,28.714,0.341,0.061,5.101,44.0,0.024,0.027,0.028,0.028,0.028,27.044,0.272,0.024,2.244,1.66,1.67E-4,7.9E-5,0.03708982,0.02472655,128.49428,0.089,0.0
3.0,41.2,0.044,0.048,0.05,0.051,0.051,17.464,0.223,170.727,0.565,164.825,0.55,168.957,0.573,155.962,0.514,25.8,0.048,4.548,1.82,39.1,29.296,0.362,0.085,6.849,46.1,0.02,0.022,0.024,0.024,0.025,28.921,0.67,0.037,3.634,1.72,3.08E-4,5.5E-5,0.04503764,0.022077275,121.62692,0.182,0.0
3.0,42.6,0.031,0.037,0.041,0.041,0.041,18.541,0.385,150.546,0.496,144.444,0.472,138.456,0.465,145.967,0.475,23.6,0.048,4.7,1.62,35.4,30.223,0.757,0.08,5.905,46.5,0.02,0.022,0.024,0.024,0.024,30.292,0.281,0.032,3.147,1.73,1.38E-4,5.6E-5,0.04028403,0.023580896,140.91356,0.221,0.0
3.0,43.0,0.03,0.035,0.04,0.04,0.04,18.955,0.174,149.451,0.525,158.799,0.536,167.176,0.559,177.048,0.628,26.1,0.049,4.839,1.84,38.2,32.102,0.5,0.075,5.956,43.6,0.025,0.027,0.029,0.029,0.029,30.611,0.141,0.038,3.537,1.69,1.54E-4,8.9E-5,0.039301492,0.028493581,170.91852,0.19,0.0
3.0,42.1,0.031,0.036,0.04,0.04,0.04,19.511,0.648,174.764,0.609,169.48,0.607,170.051,0.56,165.882,0.625,25.8,0.033,3.182,1.81,39.9,32.529,0.284,0.045,3.753,45.6,0.021,0.023,0.024,0.024,0.024,32.59,0.804,0.054,5.194,1.71,1.35E-4,6.1E-5,0.025901753,0.015541052,69.55649,0.146,0.0
