@RELATION training_18_01_06_12_11
@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE target NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
-1.560242,1.150835,-1.998606,0.6855584,0.1557519,-0.4090178,0.8717051,0.5018944,-0.2331359,0.2104213,1.447858,0.8006763,0.9512774,1.323761,0.7749146,0.1902829,-2.011491,0.3566533,0.7055486,-0.3235911,-1.054492,1.804449,0.9430772,-0.9688241,1.054183,-1.482913,0.4866195,-1.303002,-1.694522,-0.4664849,0.7354433,1.854662,0.0335516,1.509637,-0.9629155,-0.2791059,-0.126526,0.002149229,1.445635,0.155525,-0.1205184,-0.5167304,-0.7677291,-1.47328,-2.98927,-0.05435127,1.343008,-1.729553,2.09925,1.197753,1.93838,0.8181755,-1.925595,2.043798,-1.839166,-0.3217977,2.039486,-0.4267865,1.037011,-2.224882,-1.692001,-0.1000463,0.3276344,-0.127508,-1.003434,1.221799,0.4634449,0.4880519,1.244582,-0.917028,0.5546322,-1.600146,0.9291896,-0.3278153,0.8712994,0.07811569,0.4678649,-1.392513,0.2862782,2.239552,-0.005587134,0.7939458,-0.09844531,0.4023912,1.131299,-1.503277,0.3812691,-0.08638498,-0.2739925,0.09681012,0.8741141,-0.1572267,-0.8313214,-0.01777202,0.9368143,-0.6914471,-0.7062234,0.06876175,-0.4439265,-0.4595612,2.0,0.0
-1.722426,-0.3096101,-0.1379061,0.4873027,-0.03449454,1.161175,-1.83391,-1.70958,1.730401,3.135089,0.2561626,-2.234548,0.5742829,0.2328462,-1.693204,-0.9440791,-1.104792,1.50446,-0.7254459,-0.3275698,-3.792668,0.6511239,0.4799806,0.6353082,0.4247891,-0.6589058,2.268381,0.2859928,0.06730106,2.978937,-0.7243043,1.148284,1.270315,2.103949,-2.420477,-2.380018,-2.096601,-5.02442,-0.8056849,1.092186,0.124977,-1.205236,-0.01454338,-0.13165,-4.148095,-0.5036287,1.421478,-4.385473,-0.3176468,2.758599,-1.601044,0.369472,1.340925,2.240275,-3.116989,-0.3341101,3.458659,-0.6515947,1.272154,-1.262242,-1.796844,-0.2694085,-1.502541,-0.997837,0.2529544,-0.6104696,-1.214995,0.9843254,2.396309,0.9677164,-0.622928,1.111225,2.356586,-0.6620401,-0.4683856,-0.4283271,-2.314973,-1.074748,2.311905,-1.050494,0.08529942,-0.3733034,0.6981881,0.245631,0.8935661,-2.502701,-0.6830357,1.044277,0.450164,-2.639631,-1.124909,1.45534,0.8533515,0.3070243,0.160543,-2.993206,-0.4059448,-1.694908,1.254248,2.275241,9.0,0.0
-1.142284,-0.5344904,-1.466606,0.5413067,-0.2451507,-1.181321,-0.0718389,-0.7091727,1.426169,-0.2180398,-1.087352,0.3010135,-1.965041,-2.499244,-0.3169721,-0.8498474,-0.4770586,0.2430567,-0.4604621,1.217996,-0.7010555,-1.070521,-1.440782,-1.950571,-0.8845113,-2.233936,-0.2047837,0.07556926,-0.7530404,-0.06346574,-0.257994,0.9550467,-0.1538434,0.1307027,-3.138651,-0.60573,-1.81489,-0.9433338,-0.1329864,-0.3383667,0.3160104,-0.2575124,0.2121075,-1.703459,-3.354698,0.4643003,2.761056,-1.297913,0.878081,-0.62519,-0.1685509,1.714738,-0.4658447,1.217296,-1.980189,2.382429,3.205754,1.155279,3.678181,-0.926309,-3.603972,-0.2502196,-1.588218,0.6849083,-0.3477346,-0.1360458,-0.6959965,-0.0363941,-0.3949921,0.006869524,0.3430984,-0.3835618,0.3730596,-0.9044172,2.286352,-1.440349,-2.258661,-1.712909,1.16386,-0.01881324,-0.9980472,0.6160167,-0.5519767,-0.02164838,-1.367293,-1.720013,0.8930805,-0.7265009,0.07278702,-0.4348109,0.3258979,-2.115141,-0.9517822,-0.8346359,-0.4348899,-1.19126,-0.9870324,-0.1059813,-2.155762,2.386223,6.0,0.0
-0.4554671,0.3553382,-0.625916,-0.824612,1.178253,-0.4736455,-0.92822,-0.7039163,-0.03914403,-0.4143646,1.24971,1.305036,-0.7749628,-0.4189634,1.121499,1.243428,1.021635,0.2039367,0.8634373,1.43643,-0.6761242,-0.5149387,1.22105,-0.6417271,0.7699687,-0.4502534,1.539197,-1.946525,-2.609813,-1.337398,-3.044657,0.2449571,0.2239269,1.917974,-1.162149,-1.056497,-0.715513,0.6527031,-0.2258067,-0.01556309,1.395434,1.966917,0.904962,-1.117928,-4.266941,0.6353292,0.3389935,-1.665569,-1.054704,0.921846,3.031546,0.7244911,-2.772607,2.578607,-2.361389,-0.3822407,2.790419,1.047276,1.651785,-3.285948,-2.546443,0.4081359,1.060887,-1.050187,-2.954249,1.527869,-0.03658004,0.2638682,1.571606,-0.1176673,-1.0588,-2.907437,1.436368,1.368094,1.838977,1.075222,0.7804414,0.7075918,-0.6610251,3.67489,-0.756004,0.122243,-0.4566976,2.369287,0.4746335,-1.689743,2.943048,-1.809268,-1.375634,0.520908,0.4562495,0.2418021,-0.9782549,-0.2332097,0.3014071,-0.9909329,-0.06723031,-0.08259258,-0.9722982,-1.366711,0.0,0.0
0.349547,0.379248,-0.3860052,0.9853161,-0.2637438,-1.16933,1.083369,-1.204031,1.266632,-0.1899184,-0.2675118,0.7899554,-0.4691207,-0.5575231,1.175524,0.3871686,0.1534304,-1.713749,-1.173733,2.060971,1.075621,1.886909,-0.1961459,-1.520694,0.3837258,-1.002555,0.4344251,-0.1863439,1.517816,-0.1141325,1.011753,1.941111,1.518775,-0.03046248,1.625496,0.6113434,-1.194938,1.587279,-0.8082616,-0.04574469,-0.309108,1.142385,-1.303411,1.566052,3.198838,-0.5667085,-0.4449303,1.445084,-0.6554927,-0.8231965,-0.6956753,-1.732973,2.12827,-2.187392,2.228011,1.794081,-2.066444,-0.721716,-1.942858,3.129331,1.912991,1.030847,-0.552571,-0.2805608,-0.8592193,0.8774433,0.2056889,0.3620615,-1.428385,-0.5557135,-0.4920675,2.664547,3.335268,0.4453764,-1.741815,-1.146134,-0.004831182,-2.029186,0.08870358,-2.054315,-0.2747395,1.327193,-0.4665229,0.6289171,-1.540753,0.577054,0.0790935,0.7527106,0.05137609,0.4595653,1.004791,-0.0820325,-1.728584,-0.9760085,0.4271855,2.306425,-0.09371868,-0.06040929,-1.269463,1.026387,4.0,0.0
-1.525106,1.477373,0.3520116,-0.9914423,1.478184,-1.096625,-0.6211348,1.215874,0.07985684,0.09635342,0.01133238,-1.487582,-1.125951,-1.442889,-0.5261654,-0.9429634,-0.5393129,-0.6775362,-0.1445868,0.5321161,0.9722772,1.281978,-0.5478323,2.340723,0.1364269,-0.1073468,1.67299,-1.351547,1.718589,0.6719169,-0.1505835,0.1331665,0.2258418,-0.6037061,1.052515,0.6761016,0.39482,-0.8631214,-0.940936,1.823359,-0.6099027,-0.07882588,-0.6956455,-1.197167,1.830992,1.27406,2.079157,1.388098,0.4880135,-1.253266,-2.223599,-0.4749567,3.183893,-2.127845,1.438937,0.2893384,-1.306299,0.5629792,-1.169043,2.103425,1.482349,-1.733767,0.3131907,-2.239792,0.08071373,-1.594578,-0.7726734,-0.6719666,-0.4532676,-0.9500419,-0.8796063,1.580487,0.9365066,-1.24262,-0.7572481,-0.2154767,-1.046529,0.3646018,0.1869271,-2.137796,1.551378,-0.899448,-0.08780835,-0.8139718,0.3351261,1.369315,0.8557353,1.011097,0.8596951,-0.5748742,-1.175811,-1.44561,-0.2136772,-0.3873887,0.04042894,-0.2214556,0.02080402,0.3101538,-1.443115,-0.02382421,1.0,0.0
-0.03956903,-0.7514001,-1.001948,-1.195676,-0.6290832,-0.5859081,-1.538639,-1.166447,-1.046824,-0.9276062,-0.5627496,0.2796415,0.6138626,1.285784,0.8964467,0.4797607,0.3428938,-3.111858,-0.9426365,-0.08737953,1.98405,-0.3301029,1.052488,0.1794196,0.4103325,-1.277195,0.9185522,-0.6873587,-0.03476708,-1.507357,0.01843209,-0.8403686,0.2482187,2.81609,1.494958,-0.8570978,0.6364916,1.113726,-1.103356,0.9240256,-1.480876,0.4404876,-0.438866,-1.436386,-1.787313,-0.5256049,-0.8770601,1.138684,-0.842054,-1.946081,0.6204269,-0.1437515,3.845024,-1.737356,0.5439478,2.125286,1.033853,-0.4113937,-0.9965887,1.210531,-0.2780921,-1.002695,2.332346,-1.08249,0.9955497,0.582653,0.6570865,-0.6076552,0.7485517,-1.760567,0.6576077,0.3234413,0.3375405,1.9616,0.5051141,-0.135726,-0.9890724,0.3297374,0.1962951,0.7170995,-0.4460251,-0.6118057,2.393114,0.9470298,0.8108443,0.005988509,1.36373,1.217573,-1.097569,0.2672391,0.7181078,-1.92098,0.1215617,-2.648758,-0.9454249,-0.2118323,-0.1994419,1.021599,-1.342273,-1.700581,8.0,0.0
-1.641294,0.4323319,-0.382807,0.7712248,0.7106225,0.9522803,-0.5444381,-0.4959371,0.2221242,1.093942,-0.5051799,-0.07277025,2.326691,0.3481241,0.467833,1.825205,-0.9365001,-0.8739093,-0.01601056,1.961083,-0.3712033,1.02927,1.393398,0.2923711,0.4601993,0.5517778,0.6294419,-0.3199484,0.9026538,0.6968089,0.03327408,1.05788,0.586908,1.345059,2.071722,0.04847806,1.184713,0.09094282,-1.168995,0.6978208,0.1479685,1.333822,-0.581894,-0.4940702,1.748919,-0.1191915,1.294732,-0.2346338,0.2655417,1.123566,-0.118655,1.145444,1.690991,-0.8573228,1.103028,-0.435192,-1.511668,1.576252,-2.972834,1.547231,2.401229,0.8769667,0.4090765,-0.4657608,-0.5289051,0.9996822,-1.060849,0.761085,0.6011513,-0.6472119,-0.7284193,1.861731,-1.148218,-1.649956,-2.489173,-0.3618362,0.8231204,-0.7247645,0.1502321,-0.8489546,-0.6430486,1.308408,-0.3292487,-1.172472,1.080902,0.09785614,0.2945133,-1.367597,-0.01264527,-0.2313634,-0.6622521,0.2015319,-1.419918,-0.181145,-1.156488,1.088307,2.59646,-0.4136972,-0.1608883,-0.3596895,9.0,0.0
0.05917347,-0.8578948,-0.9679183,-1.643634,1.277619,-1.068328,-0.3792095,0.6208754,0.01807347,0.9524997,-0.002467849,0.8646323,-1.290368,0.6186085,-0.9895804,-0.1678354,-0.9555188,-1.292503,-0.5291127,1.565821,-0.7992948,-0.3857154,2.582407,-0.6824688,-0.3015136,-1.079932,-1.051132,0.4637139,-0.8226137,-0.2536564,1.008752,1.374291,1.382419,3.431695,1.569334,-1.506215,0.2811433,0.547625,1.887551,-0.217713,-0.8069221,0.5316987,0.0294327,0.6711714,-1.518237,-0.5104986,-0.1612695,-1.514531,1.449414,1.754771,2.045068,1.068889,0.595522,0.7020302,-0.4951868,-0.297151,0.6339543,0.3361532,-2.225504,-0.3862139,0.7189341,0.2123261,1.388598,0.597661,-0.1046561,2.361133,0.23457,1.049888,1.953867,1.354288,-0.02404783,0.2403273,-0.2365205,1.203875,-1.462224,-0.9774753,1.172821,-0.7647077,1.422142,1.644947,-0.4464836,-0.1465183,-0.1012597,0.2897671,0.1790209,-1.284893,1.038756,-1.67457,0.9618388,0.03574462,-1.770774,-0.04600883,-1.612358,-0.8164284,0.6112911,0.4348789,-0.178219,0.2991646,1.460903,-1.371158,2.0,0.0
0.1122481,-1.794765,0.3613827,-1.68353,0.8186689,0.9043578,-1.128859,0.00663173,-0.3177121,0.7019114,-0.3561184,-2.390775,-1.412427,0.9395668,0.5595636,-0.2244952,0.9107707,0.4771441,1.211356,-0.3838206,0.1626166,-0.8743238,-0.5385838,0.5278266,-0.1199665,1.470023,0.1452442,0.7530562,1.697544,1.448954,0.3277478,-0.2020449,0.06343653,-1.086169,0.6722663,1.816856,-0.3144758,-2.150823,0.2006032,-0.3977425,2.010086,-1.490306,0.7577008,0.0445512,1.588265,1.320043,1.466286,0.7393166,1.297957,-0.4967275,-2.713573,0.0448253,2.591174,-1.46557,0.8790812,-1.065594,-1.233296,0.08539778,-0.9973276,1.271155,1.573954,-1.535034,0.2051435,0.9019619,-1.427244,-2.38448,2.058058,-0.717369,0.0821452,0.7779293,0.5581811,1.117501,-0.961288,-0.1467404,-0.8187443,1.609368,-0.9589361,-0.9185101,0.9883057,-2.136741,1.452583,-0.8933026,-1.140172,0.2070606,-0.54032,1.479942,0.2078531,-0.1374805,-1.558009,-1.097479,-0.05718639,0.05603882,-0.9375296,0.5346779,0.2932905,-1.121219,-0.1718198,1.309108,0.6401532,-0.1834236,5.0,0.0
2.774311,1.371794,1.104028,1.727335,0.3429647,0.9081286,0.4566803,-0.443129,-0.1651539,0.2991094,-0.8657678,0.1049278,-0.2555608,-0.996658,0.8200481,-0.4420389,0.7530591,0.6380919,-0.1499904,0.2695665,-1.21823,1.02747,-0.9189735,1.162708,0.09981564,1.172836,-0.1804483,-0.4774976,-0.7265157,0.3447444,0.2033249,-0.9060777,2.069214,0.262963,-2.687158,0.8076585,0.3943947,-1.238303,1.014404,-0.0213105,-0.3041377,-0.5262887,0.2128115,-1.842906,-2.945003,-0.1008853,-0.3111265,-1.703361,2.132488,0.2137625,-0.06650246,-1.391429,-0.8046076,1.504762,-1.971759,1.425352,2.738155,-0.2751848,2.890934,-1.137428,-2.869202,-0.9544672,-1.473902,0.2469713,-1.437361,0.01049204,1.155061,0.2326152,0.04319919,-0.2459899,1.485455,-0.3365339,0.6437254,0.9470942,1.564625,0.14357,-1.64158,-1.201208,1.230481,0.08132974,0.8390358,-0.06619045,-0.856195,-0.0532043,0.5837315,-1.680769,0.2715203,-0.6601395,1.099945,-0.5747071,0.4681822,0.8303929,0.04068039,-0.3179566,-0.9024884,-1.144474,-0.6357527,-1.409631,-2.603737,2.043742,6.0,0.0
-0.2288802,-0.3072898,-0.2360342,-1.760636,2.3403,-0.7906736,1.789439,-1.984128,-0.04564285,1.987257,0.02084148,-2.664937,-2.53143,-0.4990083,0.07969407,0.0129013,-0.5717386,0.2736014,2.196332,-2.757854,-0.8608046,-0.7510234,1.990242,-0.3451372,0.1478221,0.3941119,-0.4398533,-0.1493134,1.204497,1.864438,-0.1769001,0.4249196,0.06215091,1.32247,2.531107,0.4932542,-0.4725009,-2.6125,1.128594,1.200801,0.08796428,0.2497255,-1.841566,-2.566119,0.900848,0.3547729,0.4546727,-0.5983799,0.5273301,1.600889,-1.462213,0.7324765,2.899241,-0.7402245,0.5253173,-3.1484,-1.45514,-1.874056,-3.6577,0.4564133,3.183927,-0.6567704,1.882137,0.5011621,-1.284945,-1.247613,1.669383,-0.01188155,2.329045,0.6588202,-0.2850955,0.9050149,-0.1188525,0.7069755,-2.565235,-0.02890152,0.6086804,1.006251,-0.6048744,-0.7151494,0.3091382,-2.159269,0.6196567,-0.5107772,1.676651,1.085236,0.3535661,0.0169062,1.67619,-1.422051,0.5513983,0.9104611,1.07885,0.8139718,-0.7102709,-1.384509,0.5270712,-0.6375799,-2.17678,-2.296563,1.0,0.0
0.3252171,-0.8305179,0.6988014,-0.4265079,-2.162678,-0.7993378,1.091001,-1.252158,1.256329,-1.245552,0.244189,3.689963,-2.236539,-0.8943776,-0.7905488,-0.5211027,-0.4386283,-3.731245,0.2040973,0.6071145,2.238645,0.00939707,2.36991,-0.3461705,1.006571,-1.929931,-0.9000197,0.7633578,-0.1380764,-2.558861,-1.759669,0.4451324,1.132511,2.491634,4.231608,-2.537381,-2.241014,5.623019,-0.172002,0.1349198,0.1660687,-0.08679033,0.8410268,-0.37981,3.274382,0.3073785,0.1439237,2.02859,-0.9760531,-0.2817633,3.354901,-0.4966395,0.6096873,-1.949545,2.986593,1.650705,-2.884211,0.7200689,-4.417848,2.582274,3.013918,-0.1056005,1.714805,-0.8254458,1.111976,4.330269,0.7358649,1.07337,-0.6977568,-0.3520209,-0.9032349,1.490194,-0.2689522,-0.9860656,-2.516449,-1.172655,2.999424,0.153726,0.6355035,1.245454,-0.1138801,0.2244395,1.358872,-0.2971431,-0.05374699,0.2041212,-0.6846783,1.000081,-0.6396016,2.374788,0.8836144,-0.7335299,1.641845,-1.909338,0.5180862,4.628078,-0.3073501,1.517895,1.525747,-1.80287,8.0,0.0
0.186162,-0.02267753,0.6647631,-1.079162,0.02846894,-1.226561,-0.8543097,-0.6794196,-1.650355,0.001755339,-0.9820924,-1.426699,-0.8341941,-2.204482,-2.995267,-0.231376,-0.3926747,-2.656695,0.4436757,0.2068164,2.070379,0.792395,1.862369,0.05573977,-2.528005,0.1316154,-1.741717,0.7043386,1.452433,-0.2816813,-0.6161481,0.08434103,0.2140144,2.13181,3.940975,0.1303572,0.6726129,0.1569042,-1.248582,0.3385944,2.096161,0.4603278,-0.2001346,0.878214,1.4179,0.9120237,-0.6973297,2.003805,0.2905803,-1.271184,-0.864023,-0.06068543,5.371909,-3.088881,2.204727,-0.4836494,-1.86658,0.3776184,-4.195797,2.389955,3.213315,0.9790358,3.322789,-0.8892522,0.1936553,-0.6363709,-0.09362132,-0.790312,1.266323,1.979948,-0.2267608,1.312776,-1.031827,-0.3030861,-1.816401,0.08488824,0.1356478,-1.86584,-0.02812432,-0.5555525,0.4915865,1.544333,0.9945181,-0.9086523,0.8494563,1.861819,-0.1858056,-0.6700906,-0.643154,-0.2434018,-0.3008353,-0.4786964,-2.239323,-1.473916,-1.153659,-0.1170628,1.081581,1.589447,0.4343769,-3.274548,1.0,0.0
-1.80375,-0.4377373,-0.5151709,-0.02439857,-1.284387,-0.229081,-0.0822537,1.787346,1.274428,-0.06271511,-0.1716737,1.178246,-0.2589388,1.26796,0.7549588,0.3064509,0.1168302,0.7109978,0.9065442,1.390255,-1.027837,-0.003804134,-0.2352139,-1.438411,-0.4268042,0.3301138,1.336969,0.5042707,-1.324617,-0.3484585,0.8092647,0.3314709,-0.3656771,0.1978199,-1.831898,1.098485,0.8425139,0.2932118,0.6832124,0.07225205,0.1376619,1.118895,-0.5125888,0.5214494,-2.001566,0.439486,-0.6646511,-1.413009,-0.2463353,0.7792355,1.368287,-0.8218148,-2.563973,1.888973,-1.557122,0.5757086,1.753102,0.06450597,2.022236,-1.636185,-2.096184,1.475879,-1.045575,0.880066,2.057811,1.083441,-0.8143982,0.5481772,-0.01133479,-0.09830985,-1.42223,-1.032508,-1.285591,-0.1878594,1.120819,0.3576614,0.03502955,-0.6801735,-1.941859,1.234502,-0.8140107,0.4394527,-1.590142,1.30259,0.3645615,-1.508361,-1.137033,0.1819899,0.4914455,0.2579005,-0.9028089,-0.5505871,-0.1265189,0.1512309,0.5096892,-0.04558215,-2.301472,-0.8208789,-1.433806,1.102969,0.0,0.0
0.2472881,-0.04470876,-0.07906502,0.2429025,-0.1346441,0.2358651,0.1821349,-1.592008,-0.7139529,1.568159,0.5451409,-2.595868,-0.7701191,0.05547992,-0.8452301,1.359772,1.271918,-0.2891014,-0.9965284,0.8326658,-0.250763,0.1858779,1.654583,1.12308,-0.3637845,0.138864,-0.3398212,0.7512777,1.388701,1.537512,1.447005,-0.6459082,2.130104,1.312476,2.506168,-0.9656496,-1.069104,-2.31613,-1.986527,-1.31172,0.1721587,1.032562,0.4898113,0.2949347,0.8692745,-1.61969,0.2575817,-0.04898097,0.4520054,0.785808,-1.690442,-1.142482,3.661766,-1.310936,0.795017,-2.326855,-1.332523,0.3238393,-3.39838,0.9693845,2.920849,-0.01666413,1.963094,0.3327053,0.4918782,-1.407125,0.04929743,-0.2741052,1.968893,0.5130479,-2.528245,1.112418,-1.258197,-0.348852,-2.200332,-0.1894996,0.09977516,-0.4217769,0.1508676,-0.9860241,1.05331,0.1556754,0.6361805,0.4885201,1.026014,1.231729,1.151515,-0.8861127,-0.3509527,-1.317535,-1.300735,0.1537638,-0.4573129,0.2662956,0.8718446,-1.322881,-1.713744,-0.4668554,-0.5954244,-2.164918,1.0,0.0
0.3997799,-2.78296,-1.181567,0.4219688,0.1980569,0.9753357,-1.085174,-0.1848752,-0.2812125,-1.712918,0.3066969,-1.071255,-1.549202,-0.3990705,-0.2690411,1.268808,0.014382,-2.493728,0.1460106,-0.4045151,2.985952,1.361761,-0.8646395,2.191638,0.9403697,1.29794,0.318827,0.7230703,0.7961947,-1.300699,0.6193493,-0.6807664,0.7012556,0.5498181,0.4857785,-0.01494408,0.5868019,0.1374634,2.040347,-0.4281453,-0.3422451,1.193242,-1.457299,-0.1538088,-1.20843,1.140896,0.07673286,2.567761,-0.7697071,-3.85229,-1.441684,1.748136,4.6973,-2.753519,0.9118696,2.408079,0.8740505,-0.7962902,0.6375581,1.651223,-0.8913235,-2.034356,1.935062,-0.2434065,-1.43304,-1.896941,-0.9626685,-1.838982,-0.3713511,-1.363868,-0.824734,0.08502375,0.190211,1.504213,1.903841,1.97258,-2.474912,0.945941,1.160083,-0.6386538,0.6460832,-1.740701,-0.5867448,1.682648,-0.3688033,1.279513,0.4489427,-0.08714839,-0.9764255,-0.06004694,0.1834542,2.503238,0.2201292,-2.413437,0.02447967,-1.289213,-0.62997,2.274094,0.1152399,-1.203334,1.0,0.0
0.3772633,2.190417,-1.067723,1.057801,-0.4799646,0.8314989,2.21069,-0.4093406,-0.3231677,-0.6474773,0.2688124,2.24416,1.427329,-1.476657,-1.123878,0.8049334,1.374485,1.123099,-0.08633786,0.6765075,-0.8687037,2.459872,-0.5681458,0.8364841,0.1149418,0.9443852,-0.08837329,-0.6335895,-1.788518,-0.9296173,-0.3166795,-0.1872273,-1.023756,-0.7300695,-2.067783,-0.518638,-0.3885682,1.582302,3.377383,-2.215822,-0.6411649,0.2290948,-0.3998267,-1.906237,-1.169131,1.027479,-0.8642853,-1.071245,-1.056112,0.8475808,2.2293,-1.424168,-4.60112,2.328067,-1.358115,0.5077258,1.202538,-0.1891902,2.459528,-2.030553,-2.218031,-0.7215691,-1.557559,-2.943142,-0.1954348,1.708958,2.698329,0.723257,-0.7967397,1.974079,-0.5321439,-1.601681,0.8066764,1.121689,1.369493,1.718364,0.9289418,1.45384,0.3780463,1.768653,0.1516573,0.792711,0.7814972,1.911606,1.032658,-1.477729,0.798091,0.8823971,0.138856,1.009402,1.135621,-0.265065,-0.7507203,0.6236101,-0.9026544,0.9318094,-1.880288,-1.025219,-1.00408,1.327654,0.0,0.0
-0.3915067,-1.640965,0.9614933,1.600008,0.5794788,-0.8202905,0.04618132,-0.4820947,-0.4870694,-0.5087711,0.5182624,-1.669695,-0.2235078,-0.5702564,1.200056,-0.325248,0.9573483,-2.385457,-1.538336,0.3280716,2.345883,1.284738,-0.7857737,-1.120244,-0.9616872,-1.953616,-0.9150065,-0.3466512,2.410407,0.1431656,-1.877866,2.521524,0.2448201,0.09161766,1.650796,-2.077645,0.6031658,-0.4853961,0.2443801,-2.104196,-0.1811321,-1.136751,-0.754218,-0.2641529,1.771223,-1.241912,0.3347297,2.554735,-0.2396466,-2.94944,-2.920543,-0.7276225,5.999477,-3.786066,2.242617,2.03447,-1.164761,1.045258,-1.454252,3.670621,1.466784,-2.089799,0.9717132,-0.9665206,0.02961759,-1.915688,-0.001984624,-1.211533,-0.7953149,0.8976971,0.7534521,2.507915,-1.824483,0.748491,-0.5002355,1.855584,-2.242027,-0.1302692,-1.018861,-2.930405,-1.100623,0.123379,-0.2646083,-0.6213184,0.9669025,1.760686,0.08973304,-0.2009187,0.9623794,-0.5772345,-0.156463,0.07683278,0.3940022,-1.890765,-0.02691588,-0.193737,-0.6800115,-0.01860471,-0.4528246,-0.1258427,4.0,0.0
