@RELATION outubro_15_09_20_22_07
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
10.0,47.7,0.068,0.147,0.194,0.2,0.201,-33.549,0.229,52.57,0.101,51.551,-0.48,50.856,-0.639,41.213,-0.003,38.2,0.231,22.421,2.19,43.3,-62.199,0.328,0.34,27.065,50.4,0.128,0.277,0.408,0.428,0.428,-79.69,0.452,0.264,25.994,2.29,3.94E-4,6.43E-4,0.18717624,0.39856434,35.739098,0.599,0.0
10.0,47.5,0.057,0.118,0.175,0.181,0.196,-33.807,0.139,44.773,-0.359,45.582,0.052,45.163,-0.18,42.26,-0.706,35.3,0.143,15.031,2.07,42.3,-62.712,0.332,0.211,18.06,49.1,0.11,0.249,0.385,0.395,0.421,-80.202,0.296,0.482,38.344,2.28,2.63E-4,0.001312,0.18720023,0.40209845,38.550507,0.618,0.0
10.0,48.7,0.051,0.103,0.147,0.151,0.156,-34.168,0.142,41.993,-0.474,39.851,0.041,42.469,0.07,45.363,-0.257,37.4,0.103,11.24,2.21,44.0,-63.224,0.339,0.171,15.788,50.8,0.067,0.116,0.181,0.198,0.198,-80.982,0.262,0.235,23.746,2.53,2.36E-4,3.58E-4,0.1489961,0.18911044,41.381134,0.521,0.0
10.0,47.7,0.049,0.109,0.173,0.183,0.187,-33.974,0.107,46.477,0.463,46.363,0.139,46.801,0.034,46.782,-0.289,36.5,0.092,9.728,2.13,43.2,-63.04,0.241,0.188,15.89,49.1,0.073,0.171,0.241,0.251,0.256,-80.999,0.181,0.144,14.412,2.27,2.15E-4,3.26E-4,0.1786043,0.24450643,42.67558,0.429,0.0
10.0,49.0,0.035,0.068,0.086,0.088,0.089,-34.17,0.127,49.628,-0.578,49.457,0.074,49.323,0.172,48.847,-0.091,39.7,0.091,9.854,2.21,45.3,-63.295,0.17,0.265,22.179,50.6,0.07,0.162,0.229,0.257,0.263,-81.284,0.255,0.341,30.249,2.67,1.58E-4,0.001412,0.05183448,0.1531738,16.568962,0.46,0.0
10.0,46.8,0.048,0.085,0.119,0.123,0.123,-33.914,0.134,46.258,0.52,43.45,0.248,48.448,-0.062,43.164,0.409,36.0,0.088,9.141,2.09,42.8,-62.881,0.254,0.177,15.496,48.3,0.079,0.152,0.225,0.233,0.235,-80.947,0.13,0.192,18.895,2.35,2.02E-4,3.28E-4,0.071636416,0.13686632,14.641283,0.392,0.0
10.0,46.8,0.064,0.135,0.176,0.183,0.185,-33.366,0.164,43.84,0.514,49.771,0.243,45.668,0.479,50.075,0.189,37.0,0.13,13.443,2.32,44.5,-61.929,0.389,0.179,16.372,49.5,0.063,0.14,0.203,0.211,0.218,-80.223,0.159,0.14,14.561,2.33,4.21E-4,2.1E-4,0.16493256,0.19435297,39.800667,0.559,0.0
10.0,47.7,0.207,0.404,0.662,0.739,0.792,-31.459,0.523,43.164,2.025,56.768,-42.547,56.377,0.48,56.596,1.482,37.9,0.441,38.086,2.04,43.9,-58.797,0.614,0.286,24.116,48.8,0.228,0.559,0.673,0.701,0.728,-77.145,0.714,0.444,36.876,2.88,0.006955,0.006964,0.7754083,0.71274906,54.24957,0.915,0.0
10.0,47.7,0.16,0.336,0.467,0.469,0.491,-24.732,0.257,75.331,0.592,73.151,0.608,79.72,-0.091,79.777,-0.661,37.5,0.505,41.309,2.57,43.4,-47.666,0.345,0.359,27.273,50.8,0.15,0.356,0.519,0.537,0.562,10.413,0.196,0.271,25.199,2.68,0.004261,9.1E-4,0.4139129,0.47376585,56.693417,0.707,0.0
10.0,48.6,0.116,0.26,0.333,0.34,0.378,-24.578,0.327,77.13,0.142,74.855,-0.877,72.037,0.372,78.72,-0.584,38.8,0.3,29.305,2.39,44.0,-47.204,0.688,0.49,35.909,51.3,0.204,0.383,0.682,0.753,0.773,10.732,0.588,0.39,34.975,2.63,0.001363,0.003915,0.37572342,0.76834446,77.77464,0.849,0.0
10.0,49.0,0.055,0.127,0.203,0.204,0.206,-24.316,0.112,78.996,0.557,78.587,-0.072,77.13,-0.156,79.739,-0.179,38.4,0.108,12.006,2.19,43.6,-47.042,0.415,0.395,29.628,50.2,0.111,0.248,0.374,0.431,0.447,11.193,0.123,0.284,26.715,2.03,1.77E-4,7.41E-4,0.20475933,0.44430786,78.78141,0.52,0.0
10.0,49.0,0.076,0.168,0.286,0.293,0.301,-24.286,0.162,75.274,-0.214,75.559,0.463,78.739,0.315,79.872,-0.007,38.9,0.132,14.328,2.37,43.7,-47.091,0.37,0.359,28.796,49.9,0.164,0.336,0.449,0.462,0.485,11.137,0.264,0.427,37.321,2.65,2.23E-4,0.003307,0.21116062,0.34024218,39.308582,0.709,0.0
10.0,49.7,0.076,0.174,0.297,0.305,0.306,-23.624,0.282,79.796,1.155,81.881,0.43,83.823,0.851,84.775,1.535,39.9,0.102,11.215,2.4,44.6,-45.709,0.545,0.375,29.015,50.6,0.132,0.331,0.449,0.483,0.484,12.202,0.632,0.273,25.941,2.44,2.23E-4,0.001421,0.21466826,0.33954066,41.72157,0.479,0.0
10.0,48.9,0.125,0.25,0.417,0.431,0.443,-22.319,0.308,79.472,1.164,85.222,0.787,86.507,0.525,85.041,0.3,39.1,0.219,22.53,2.46,44.1,-43.362,0.432,0.399,31.188,50.3,0.24,0.518,0.868,0.949,0.952,14.91,0.468,0.393,34.496,3.1,4.74E-4,0.012372,0.3107779,0.6678568,41.852478,0.734,0.0
10.0,49.8,0.058,0.119,0.214,0.226,0.226,-21.775,0.21,83.956,0.545,87.868,-0.202,85.051,1.046,86.631,0.155,40.3,0.113,12.582,2.24,45.1,-42.485,0.365,0.337,27.314,51.2,0.13,0.267,0.379,0.425,0.436,16.05,0.283,0.36,32.484,3.01,1.88E-4,0.002442,0.177667,0.34275582,53.538975,0.495,0.0
10.0,49.0,0.074,0.182,0.285,0.287,0.288,-21.323,0.113,88.192,0.671,90.22,0.437,92.438,-0.147,92.133,-0.75,39.3,0.116,12.539,2.35,44.0,-41.466,0.413,0.319,25.582,50.4,0.119,0.272,0.391,0.396,0.399,16.57,0.231,0.378,33.099,2.47,1.89E-4,7.53E-4,0.22640751,0.31366876,56.93928,0.472,0.0
10.0,49.7,0.078,0.182,0.279,0.287,0.308,-21.122,0.332,84.87,0.138,85.993,0.856,85.993,0.441,84.213,0.357,40.0,0.13,14.214,2.26,44.3,-41.163,0.468,0.246,21.192,50.7,0.148,0.34,0.447,0.461,0.49,16.665,0.445,0.286,27.236,2.55,2.54E-4,0.001508,0.3079661,0.4899461,84.194466,0.618,0.0
10.0,49.0,0.085,0.206,0.379,0.389,0.397,-20.368,0.314,83.194,0.394,88.325,1.122,86.06,0.565,83.87,0.853,39.1,0.161,16.966,2.19,43.6,-40.221,0.555,0.586,39.539,49.8,0.168,0.391,0.569,0.611,0.615,17.935,0.481,0.302,28.497,2.74,2.79E-4,0.002956,0.39695635,0.61493236,83.85155,0.564,0.0
10.0,49.2,0.082,0.18,0.281,0.295,0.298,-19.61,0.219,87.954,0.21,91.457,0.758,93.399,0.456,92.619,-0.14,39.4,0.111,12.265,2.16,44.3,-39.05,0.368,0.261,22.023,50.6,0.124,0.266,0.363,0.384,0.39,19.243,0.357,0.318,29.016,3.04,2.1E-4,0.002379,0.29796723,0.38995707,92.598625,0.524,0.0
10.0,49.9,0.057,0.136,0.227,0.241,0.242,-19.794,0.268,90.953,-0.552,91.419,0.203,93.447,-0.834,94.399,-1.723,39.9,0.075,8.424,2.12,45.1,-39.572,0.53,0.143,13.124,51.3,0.087,0.176,0.283,0.307,0.31,19.001,0.542,0.133,14.131,2.42,1.63E-4,1.84E-4,0.18557397,0.23771872,55.50994,0.416,0.0
10.0,49.0,0.071,0.177,0.267,0.276,0.277,-20.74,0.163,89.887,-1.05,86.298,-0.794,82.052,0.375,82.185,0.713,40.1,0.09,9.927,2.35,44.8,-41.003,0.406,0.181,16.074,51.0,0.103,0.237,0.367,0.375,0.376,17.027,0.324,0.173,17.7,2.43,3.32E-4,2.83E-4,0.21241318,0.28832978,48.327675,0.468,0.0
10.0,49.2,0.07,0.169,0.304,0.321,0.322,-20.579,0.198,89.372,0.072,85.831,0.114,88.249,-0.025,86.412,0.668,39.8,0.1,10.879,2.43,44.9,-40.715,0.313,0.179,16.407,51.0,0.095,0.22,0.385,0.409,0.41,17.527,0.175,0.168,17.718,2.32,3.42E-4,2.22E-4,0.24692072,0.31440216,50.813305,0.47,0.0
10.0,49.4,0.043,0.094,0.15,0.16,0.172,-20.065,0.112,86.659,0.361,87.726,0.185,87.469,0.504,91.048,-0.158,39.9,0.059,6.648,2.09,45.2,-39.908,0.3,0.104,9.942,51.4,0.065,0.139,0.223,0.23,0.239,18.256,0.265,0.093,10.264,2.29,1.58E-4,1.19E-4,0.124247864,0.17264673,47.510693,0.386,0.0
10.0,50.0,0.057,0.134,0.204,0.21,0.223,-20.16,0.105,91.581,0.087,90.153,-0.123,91.533,-0.03,93.371,-0.198,40.4,0.073,8.207,2.07,45.1,-39.814,0.272,0.139,12.983,51.6,0.091,0.21,0.31,0.324,0.343,18.41,0.135,0.139,14.853,2.36,1.68E-4,1.9E-4,0.1610888,0.24777335,48.72288,0.427,0.0
10.0,49.8,0.08,0.175,0.33,0.34,0.342,-21.121,0.422,96.874,-0.903,94.028,-1.752,88.297,-1.353,83.347,0.819,40.4,0.129,14.369,2.31,44.8,-41.459,0.78,0.445,33.904,51.0,0.165,0.366,0.521,0.553,0.554,16.472,0.911,0.38,34.34,3.39,2.53E-4,0.014901,0.34090337,0.5522236,82.81335,0.61,0.0
10.0,49.7,0.08,0.188,0.328,0.34,0.342,-21.198,0.125,82.918,0.075,84.527,0.484,86.888,-0.144,90.572,-0.699,40.6,0.121,13.371,2.3,45.0,-42.029,0.261,0.434,33.08,50.9,0.15,0.313,0.466,0.482,0.483,16.006,0.258,0.368,32.931,3.13,1.81E-4,0.003874,0.34090337,0.48145124,89.99209,0.547,0.0
10.0,49.2,0.067,0.142,0.21,0.232,0.25,-21.289,0.165,93.59,0.115,92.971,0.368,91.8,-0.855,87.906,0.53,40.7,0.131,14.255,2.35,44.8,-41.953,0.34,0.427,32.946,50.8,0.143,0.294,0.485,0.544,0.635,15.646,0.267,0.424,36.624,2.54,2.19E-4,0.002485,0.20652048,0.524562,59.988052,0.494,0.0
10.0,49.8,0.051,0.129,0.211,0.219,0.227,-21.228,0.126,88.839,0.448,90.934,-0.112,93.076,-0.485,89.049,0.934,40.9,0.087,9.704,2.19,45.4,-41.843,0.279,0.161,15.138,51.6,0.081,0.182,0.278,0.285,0.299,16.11,0.2,0.154,16.346,2.29,1.58E-4,2.48E-4,0.1875206,0.24699849,60.76805,0.483,0.0
10.0,49.9,0.043,0.088,0.177,0.179,0.182,-21.266,0.11,91.029,-0.932,89.858,-0.09,90.201,0.082,87.126,-0.412,40.8,0.057,6.423,2.22,45.7,-41.886,0.195,0.102,9.802,52.5,0.049,0.112,0.193,0.197,0.198,15.839,0.239,0.091,10.047,2.13,1.64E-4,1.23E-4,0.1503469,0.16356422,59.455772,0.294,0.0
10.0,50.1,0.043,0.088,0.162,0.167,0.168,-21.598,0.102,85.612,-0.682,85.403,0.048,82.832,0.123,83.023,-0.336,41.2,0.069,7.682,2.22,45.7,-42.418,0.22,0.135,12.514,52.2,0.054,0.113,0.192,0.199,0.201,14.907,0.11,0.121,12.981,2.26,1.09E-4,1.03E-4,0.11015441,0.13179189,35.69305,0.328,0.0
10.0,50.0,0.053,0.134,0.216,0.221,0.227,-21.451,0.122,84.337,0.536,85.317,0.331,88.678,0.509,91.362,-0.122,40.8,0.068,7.653,2.36,45.9,-42.201,0.244,0.135,12.549,51.7,0.082,0.202,0.292,0.296,0.307,15.354,0.182,0.12,12.867,2.48,1.49E-4,1.67E-4,0.1488396,0.20129408,39.27813,0.346,0.0
10.0,50.4,0.064,0.15,0.242,0.253,0.256,-21.011,0.192,90.762,0.357,88.43,0.573,88.221,-0.375,87.031,0.238,41.1,0.103,11.668,2.33,45.3,-41.718,0.287,0.237,20.606,51.0,0.121,0.258,0.355,0.367,0.376,15.776,0.173,0.262,25.095,2.05,1.66E-4,0.001428,0.25207946,0.37024167,84.385704,0.494,0.0
10.0,50.9,0.071,0.162,0.292,0.306,0.311,-20.628,0.183,87.326,0.438,84.051,0.683,85.726,0.222,84.146,0.107,41.0,0.066,7.587,2.29,44.9,-41.059,0.342,0.136,12.603,51.2,0.096,0.25,0.397,0.41,0.419,16.469,0.325,0.125,13.354,1.94,2.16E-4,0.001049,0.3062371,0.41258314,81.588394,0.383,0.0
10.0,51.0,0.05,0.121,0.194,0.202,0.211,-20.121,0.25,86.593,0.619,85.945,1.018,88.697,0.222,88.992,0.139,41.1,0.055,6.362,2.21,45.3,-40.299,0.379,0.089,8.432,51.7,0.064,0.165,0.254,0.275,0.286,17.514,0.426,0.083,9.069,2.07,1.83E-4,1.64E-4,0.20776859,0.28162,86.287094,0.304,0.0
10.0,50.7,0.04,0.08,0.111,0.115,0.115,-19.843,0.163,90.077,-0.084,85.888,0.268,87.64,-0.015,90.343,-0.633,40.9,0.046,5.281,2.29,45.4,-39.942,0.264,0.098,9.166,51.9,0.039,0.088,0.132,0.138,0.138,17.892,0.229,0.091,9.887,2.26,1.46E-4,9.6E-5,0.10088888,0.12106665,69.53211,0.261,0.0
10.0,50.8,0.045,0.103,0.178,0.183,0.186,-19.881,0.138,88.773,0.187,87.421,0.454,88.144,-0.218,88.373,0.212,40.9,0.055,6.278,2.27,45.4,-40.116,0.236,0.09,8.554,51.6,0.06,0.151,0.233,0.24,0.243,17.872,0.242,0.08,8.908,2.35,1.52E-4,1.2E-4,0.1631768,0.21318258,68.01591,0.29,0.0
10.0,50.9,0.041,0.079,0.135,0.146,0.148,-19.546,0.212,89.268,0.239,87.097,0.43,85.736,0.937,86.517,0.131,40.5,0.059,6.69,2.31,44.8,-39.419,0.404,0.095,8.953,52.1,0.055,0.118,0.193,0.209,0.213,18.634,0.399,0.078,8.675,2.41,1.39E-4,1.2E-4,0.088264905,0.1270299,30.771887,0.277,0.0
10.0,50.8,0.059,0.145,0.211,0.228,0.237,-19.008,0.235,90.029,0.183,86.736,0.641,86.726,0.72,92.733,0.504,40.8,0.071,8.065,2.28,44.8,-38.559,0.304,0.155,13.977,51.5,0.081,0.192,0.28,0.298,0.315,19.75,0.489,0.139,14.761,2.43,1.54E-4,1.73E-4,0.14134313,0.18786111,32.98276,0.352,0.0
10.0,50.2,0.048,0.116,0.178,0.197,0.199,-18.342,0.148,94.951,0.698,96.227,0.486,99.796,0.106,99.225,0.07,40.8,0.083,9.315,2.2,45.4,-37.387,0.308,0.148,13.581,52.2,0.07,0.156,0.236,0.261,0.264,21.259,0.326,0.129,13.827,2.48,1.73E-4,1.72E-4,0.118680514,0.1574455,35.291798,0.362,0.0
10.0,50.6,0.027,0.037,0.049,0.05,0.05,-18.542,0.177,99.235,-0.324,95.17,-0.368,94.323,-0.489,95.798,-0.637,41.0,0.033,3.825,2.26,45.9,-37.526,0.301,0.057,5.469,53.1,0.021,0.039,0.061,0.064,0.064,20.967,0.327,0.043,4.864,2.11,1.51E-4,4.4E-5,0.048177898,0.06166771,88.94306,0.165,0.0
10.0,51.0,0.024,0.04,0.061,0.063,0.063,-19.715,0.508,97.893,-1.1,99.33,-1.62,97.255,-1.182,96.436,-1.503,42.0,0.03,3.523,2.04,46.7,-39.646,0.891,0.059,5.787,52.9,0.019,0.042,0.071,0.073,0.074,18.67,0.918,0.048,5.453,2.04,9.4E-5,4.2E-5,0.06070415,0.071303286,89.53541,0.145,0.0
10.0,51.0,0.032,0.079,0.143,0.148,0.148,-21.022,0.229,92.333,-0.765,86.298,-0.673,84.403,-0.534,84.689,-0.445,42.3,0.04,4.553,2.1,46.5,-41.688,0.376,0.063,6.193,52.8,0.036,0.1,0.183,0.188,0.189,16.29,0.498,0.052,5.905,2.11,7.9E-5,4.8E-5,0.13612722,0.17383814,71.64626,0.22,0.0
10.0,51.0,0.033,0.073,0.133,0.138,0.142,-21.731,0.236,85.546,-0.835,86.602,-0.725,84.479,-0.247,83.537,-0.708,42.2,0.03,3.404,2.2,46.3,-42.907,0.39,0.065,6.422,53.0,0.036,0.086,0.16,0.17,0.177,14.823,0.398,0.061,6.935,2.17,8.9E-5,5.7E-5,0.13060856,0.16280079,70.67168,0.179,0.0
10.0,50.8,0.03,0.066,0.122,0.126,0.126,-22.436,0.159,81.643,-0.658,80.786,-0.258,81.376,-0.463,82.794,-0.064,41.7,0.036,4.091,2.14,46.2,-44.021,0.29,0.057,5.606,52.8,0.034,0.085,0.156,0.161,0.161,13.564,0.253,0.05,5.615,2.19,8.7E-5,5.7E-5,0.071201086,0.09097917,26.438147,0.201,0.0
10.0,50.8,0.028,0.057,0.094,0.1,0.11,-22.78,0.163,83.156,-0.149,81.233,-0.309,85.222,-0.316,83.499,-0.188,41.9,0.022,2.456,2.23,46.6,-44.62,0.183,0.031,3.043,52.8,0.028,0.066,0.117,0.125,0.137,12.865,0.129,0.029,3.214,2.17,9.5E-5,5.5E-5,0.06215968,0.07741705,26.66327,0.096,0.0
10.0,51.1,0.022,0.038,0.05,0.053,0.053,-23.279,0.2,82.176,-0.557,85.25,-0.635,81.243,-0.414,82.623,-0.335,42.4,0.023,2.584,2.15,46.9,-45.42,0.359,0.037,3.679,52.8,0.019,0.035,0.054,0.055,0.057,11.918,0.261,0.027,2.999,2.05,7.1E-5,4.1E-5,0.029949663,0.032210015,26.383543,0.107,0.0
10.0,51.1,0.024,0.041,0.07,0.073,0.075,-24.083,0.309,80.472,-0.511,80.205,-0.9,78.539,-0.39,80.567,-1.308,42.2,0.029,3.316,2.15,46.4,-46.489,0.546,0.04,3.949,52.4,0.023,0.047,0.085,0.089,0.09,10.602,0.681,0.04,4.462,2.13,7.4E-5,5.1E-5,0.07000568,0.084006816,70.19419,0.152,0.0
10.0,51.0,0.034,0.066,0.104,0.108,0.113,-26.068,0.842,81.528,-1.516,82.471,-2.407,79.567,-2.313,73.77,-2.221,42.1,0.045,5.146,2.25,46.5,-49.651,1.384,0.073,7.21,51.6,0.036,0.089,0.138,0.142,0.145,6.921,1.553,0.067,7.394,2.2,1.1E-4,8.0E-5,0.10547522,0.13534431,64.272285,0.221,0.0
10.0,51.4,0.03,0.066,0.091,0.095,0.097,-28.437,0.312,71.257,-2.582,65.145,-1.083,59.795,-0.222,60.442,-0.598,42.8,0.035,4.039,2.26,47.1,-53.665,0.565,0.066,6.498,52.0,0.036,0.071,0.113,0.121,0.123,2.593,0.637,0.063,6.894,2.2,9.3E-5,8.5E-5,0.092470735,0.1172567,54.929287,0.209,0.0
10.0,51.0,0.036,0.082,0.138,0.141,0.143,-29.493,0.428,62.127,-0.995,63.127,-0.914,60.509,-0.733,63.07,-1.313,42.4,0.046,5.295,2.24,46.6,-55.347,0.553,0.084,8.193,51.3,0.045,0.109,0.18,0.19,0.195,0.457,0.779,0.075,8.257,2.22,9.3E-5,1.07E-4,0.13632284,0.18589476,57.317593,0.262,0.0
10.0,51.0,0.056,0.136,0.257,0.267,0.267,-30.534,0.176,61.604,-1.012,59.605,-0.054,59.081,-0.683,57.748,-0.149,42.4,0.063,7.267,2.39,46.1,-57.04,0.234,0.138,13.104,50.7,0.073,0.181,0.319,0.326,0.326,-1.361,0.246,0.122,13.055,2.3,1.76E-4,1.58E-4,0.2545328,0.31077793,52.480995,0.371,0.0
10.0,50.7,0.039,0.089,0.135,0.138,0.14,-31.489,0.498,60.062,-1.068,61.09,-1.349,59.071,-0.904,56.806,-0.976,42.4,0.055,6.303,2.28,46.4,-58.674,0.741,0.092,8.868,51.4,0.047,0.115,0.171,0.178,0.179,-2.978,0.787,0.085,9.179,2.24,1.32E-4,1.24E-4,0.0812018,0.103822306,19.110384,0.277,0.0
10.0,51.2,0.045,0.107,0.17,0.177,0.182,-32.679,0.259,53.94,-1.239,49.333,-0.331,49.342,-0.6,49.162,-0.451,42.4,0.066,7.615,2.32,46.3,-60.636,0.421,0.116,11.122,51.6,0.062,0.136,0.231,0.243,0.25,-5.028,0.359,0.105,11.441,2.33,1.34E-4,1.64E-4,0.10556234,0.14500321,16.53883,0.348,0.0
10.0,51.0,0.049,0.104,0.151,0.157,0.159,-32.741,0.163,47.667,0.111,48.781,0.146,46.905,0.782,49.847,-0.024,42.1,0.065,7.499,2.25,45.4,-60.813,0.255,0.137,12.93,50.9,0.066,0.154,0.197,0.207,0.21,-5.261,0.207,0.121,12.858,2.27,1.43E-4,1.71E-4,0.142189,0.18779679,39.86362,0.394,0.0
10.0,51.1,0.045,0.111,0.169,0.174,0.174,-32.261,0.126,50.209,0.517,53.959,0.137,54.873,0.411,57.301,0.337,42.2,0.068,7.827,2.11,46.0,-60.194,0.276,0.13,12.398,50.9,0.069,0.164,0.22,0.235,0.235,-4.577,0.307,0.119,12.79,2.29,1.65E-4,1.61E-4,0.15560305,0.21015355,45.82473,0.4,0.0
10.0,51.1,0.041,0.098,0.161,0.171,0.18,-32.083,0.112,57.91,0.198,57.786,-0.193,54.502,-0.212,56.178,-0.158,42.4,0.053,5.994,2.08,46.3,-59.928,0.146,0.122,11.441,51.0,0.054,0.132,0.21,0.225,0.235,-4.325,0.102,0.109,11.457,2.29,1.49E-4,1.14E-4,0.16096868,0.21015355,44.926647,0.277,0.0
10.0,50.9,0.04,0.099,0.132,0.139,0.145,-32.405,0.222,52.96,-0.252,52.294,0.116,54.911,-0.874,52.274,-0.533,41.9,0.06,6.878,2.29,45.9,-60.477,0.294,0.106,10.179,50.7,0.045,0.095,0.154,0.167,0.168,-4.931,0.294,0.095,10.221,2.28,1.34E-4,1.15E-4,0.14178365,0.16427347,49.980663,0.302,0.0
10.0,51.1,0.05,0.127,0.17,0.175,0.176,-33.082,0.174,51.18,-0.406,51.656,-0.581,49.999,-0.646,48.514,0.189,42.0,0.061,7.08,2.35,46.1,-61.544,0.388,0.101,10.018,50.9,0.075,0.173,0.241,0.25,0.251,-5.94,0.285,0.101,11.101,2.33,1.68E-4,1.74E-4,0.17209601,0.24543238,46.385624,0.336,0.0
10.0,51.3,0.055,0.133,0.188,0.194,0.195,-33.526,0.163,49.266,-0.492,49.828,-0.934,46.915,0.09,45.392,0.013,42.0,0.075,8.614,2.41,45.9,-62.401,0.267,0.107,10.239,50.9,0.072,0.156,0.228,0.232,0.239,-6.739,0.204,0.101,10.788,2.17,1.92E-4,1.94E-4,0.12318061,0.15097521,18.113186,0.367,0.0
10.0,51.6,0.046,0.099,0.175,0.181,0.181,-33.472,0.193,42.069,1.026,48.866,-0.88,47.2,-0.206,45.839,0.527,41.9,0.056,6.557,2.3,45.8,-62.282,0.282,0.114,10.882,51.3,0.058,0.127,0.22,0.228,0.228,-6.549,0.234,0.101,10.931,2.16,1.7E-4,1.93E-4,0.11433688,0.14402656,18.291557,0.312,0.0
10.0,51.5,0.036,0.069,0.098,0.1,0.101,-32.946,0.323,46.848,0.722,47.172,1.152,47.914,0.577,52.322,0.208,42.2,0.073,8.365,2.22,46.3,-61.4,0.538,0.104,9.926,51.5,0.044,0.112,0.136,0.139,0.139,-5.503,0.525,0.088,9.561,2.18,1.25E-4,1.26E-4,0.063801244,0.08780567,20.878527,0.279,0.0
10.0,51.0,0.047,0.109,0.152,0.157,0.161,-32.152,0.252,54.131,0.633,53.912,0.855,58.5,0.503,56.187,0.396,42.3,0.052,5.983,2.26,46.7,-60.1,0.415,0.112,10.987,51.8,0.061,0.132,0.197,0.204,0.207,-3.885,0.46,0.101,11.184,2.19,1.69E-4,1.44E-4,0.13625199,0.17518114,40.241096,0.268,0.0
10.0,50.9,0.055,0.142,0.224,0.227,0.228,-31.072,0.34,55.949,1.173,55.749,1.19,56.815,1.366,58.377,-0.418,41.7,0.081,9.297,2.12,45.7,-58.203,0.714,0.253,21.752,51.4,0.095,0.228,0.31,0.325,0.329,-1.869,0.677,0.317,29.697,2.67,1.92E-4,0.001784,0.19295312,0.27842796,41.80957,0.456,0.0
10.0,51.0,0.055,0.133,0.209,0.211,0.213,-30.27,0.318,55.854,0.735,55.768,0.243,50.713,1.177,56.482,0.809,41.8,0.079,8.988,2.13,45.3,-56.989,0.576,0.192,17.079,51.2,0.082,0.187,0.294,0.299,0.299,-0.647,0.477,0.182,18.605,2.11,1.72E-4,3.26E-4,0.21157469,0.29699922,55.728622,0.454,0.0
10.0,51.0,0.045,0.115,0.179,0.187,0.189,-29.102,0.274,53.493,2.388,62.061,0.251,63.66,-0.869,62.984,-0.495,41.6,0.076,8.641,2.29,45.3,-55.229,0.49,0.13,12.026,51.2,0.062,0.153,0.257,0.271,0.272,1.394,0.382,0.116,12.336,2.34,1.56E-4,1.34E-4,0.18773529,0.2701799,62.143898,0.354,0.0
10.0,51.1,0.046,0.093,0.165,0.169,0.169,-29.593,0.197,59.757,-0.386,55.397,-0.026,55.53,-0.988,52.855,-0.264,41.4,0.064,7.354,2.37,45.2,-56.06,0.414,0.114,10.587,51.7,0.054,0.107,0.182,0.185,0.187,0.36,0.393,0.11,11.965,2.37,1.49E-4,1.34E-4,0.16786912,0.18574868,52.15,0.336,0.0
10.0,51.1,0.048,0.1,0.176,0.182,0.186,-29.624,0.189,50.123,-0.008,50.98,0.554,52.465,0.843,59.7,-0.306,41.4,0.068,7.968,2.3,45.3,-56.245,0.262,0.131,12.244,51.4,0.067,0.135,0.23,0.244,0.249,0.346,0.392,0.119,12.879,2.4,1.59E-4,1.89E-4,0.12970522,0.17363761,29.031088,0.413,0.0
