@RELATION novembro_15_09_20_22_07
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
11.0,41.7,0.04,0.053,0.058,0.059,0.06,-28.106,0.334,114.269,0.349,124.988,0.547,135.831,0.334,133.518,0.507,27.7,0.11,10.259,2.03,41.6,-40.217,0.351,0.123,10.682,44.1,0.029,0.047,0.066,0.071,0.073,-54.661,0.269,0.12,11.136,1.8,2.87E-4,1.39E-4,0.055467743,0.06748576,114.1086,0.415,0.0
11.0,41.7,0.041,0.049,0.056,0.056,0.056,-27.317,0.506,126.911,0.506,126.321,0.282,124.522,0.085,122.837,-0.401,26.2,0.089,8.767,2.04,40.0,-39.798,0.352,0.092,7.782,44.2,0.028,0.041,0.058,0.061,0.061,-53.012,0.26,0.111,10.846,1.84,2.7E-4,1.3E-4,0.053775784,0.05857719,113.273056,0.606,0.0
11.0,43.0,0.04,0.054,0.065,0.066,0.066,-27.019,0.184,111.023,0.016,105.169,0.117,96.62,0.086,99.409,0.602,27.1,0.072,7.059,2.13,38.2,-40.555,0.584,0.14,11.316,47.6,0.024,0.043,0.059,0.064,0.064,-52.61,0.238,0.086,8.694,1.91,2.7E-4,8.3E-5,0.0633786,0.06145804,91.66913,0.313,0.0
11.0,39.6,0.048,0.066,0.075,0.076,0.076,-26.73,0.379,99.086,0.538,112.603,0.612,129.843,0.391,129.701,0.155,22.8,0.075,6.926,1.97,37.8,-38.324,0.489,0.095,7.424,42.0,0.036,0.051,0.071,0.073,0.075,-52.241,0.248,0.137,12.243,1.8,3.51E-4,2.44E-4,0.07298142,0.07202114,119.60264,0.306,0.0
11.0,42.6,0.038,0.062,0.081,0.083,0.084,-26.19,0.216,94.211,0.086,99.609,0.102,103.379,0.314,114.831,0.366,25.3,0.099,9.612,1.94,37.6,1.609,0.609,0.293,20.858,45.9,0.04,0.083,0.112,0.123,0.123,-51.168,0.127,0.2,18.692,1.97,2.21E-4,1.86E-4,0.08253313,0.12085209,110.8555,0.497,0.0
11.0,40.7,0.054,0.084,0.105,0.106,0.111,-26.404,0.507,120.133,0.341,127.806,0.336,136.736,0.402,124.96,0.641,25.3,0.146,13.045,2.12,39.0,2.977,0.35,0.341,23.79,42.2,0.053,0.107,0.131,0.143,0.164,-50.939,0.268,0.274,21.558,1.92,6.06E-4,4.53E-4,0.10906164,0.16113612,120.63383,0.459,0.0
11.0,41.2,0.045,0.077,0.107,0.109,0.109,-25.365,0.367,123.465,0.022,107.072,0.811,116.449,0.305,118.886,0.099,24.9,0.155,14.307,1.92,37.0,3.752,0.496,0.467,29.82,44.0,0.088,0.2,0.285,0.319,0.36,-50.078,0.626,0.591,40.478,2.45,3.36E-4,0.003347,0.07058228,0.2331158,49.850452,0.618,0.0
11.0,39.9,0.059,0.102,0.145,0.15,0.153,-24.952,0.263,118.582,0.342,113.527,-0.079,107.996,0.034,110.052,0.393,22.4,0.308,24.134,2.01,36.3,3.994,0.739,0.356,23.932,46.1,0.092,0.196,0.266,0.293,0.309,-48.741,0.325,0.423,34.365,2.39,6.9E-4,0.001152,0.09907421,0.20009105,46.14624,0.656,0.0
11.0,41.1,0.054,0.102,0.145,0.151,0.154,-22.184,0.543,132.414,0.018,136.755,0.181,140.267,0.065,152.291,-0.743,26.4,0.232,20.668,1.96,39.0,1.885,0.406,0.41,29.192,40.4,0.109,0.242,0.359,0.369,0.382,-44.926,0.337,0.3,24.84,2.05,4.44E-4,9.08E-4,0.153349,0.38038516,151.00615,0.779,0.0
11.0,37.8,0.065,0.123,0.153,0.156,0.16,-22.872,0.456,139.83,0.714,133.337,0.774,131.928,-1.317,133.88,-1.34,18.6,0.191,16.928,1.89,36.7,0.601,0.324,0.413,25.813,43.5,0.117,0.256,0.358,0.394,0.421,-44.097,0.342,0.579,40.199,2.52,5.94E-4,0.007739,0.11425025,0.30062097,68.26374,0.917,0.0
11.0,42.0,0.076,0.158,0.215,0.256,0.261,-23.234,0.526,128.225,-0.645,130.691,-2.78,122.18,-0.264,124.217,-0.097,25.8,0.173,16.148,2.09,37.5,-1.16,0.613,0.474,30.94,44.0,0.11,0.214,0.353,0.37,0.38,-46.562,1.053,0.395,32.435,2.11,5.61E-4,0.001139,0.18637073,0.27134433,63.336697,0.714,0.0
11.0,39.6,0.068,0.136,0.169,0.175,0.176,-23.873,0.352,120.724,0.116,124.056,0.589,122.428,0.02,122.542,0.97,24.9,0.194,16.955,1.88,38.4,-1.723,0.508,0.268,20.278,38.6,0.116,0.271,0.38,0.393,0.397,-48.946,0.675,0.264,20.897,1.94,6.17E-4,0.001329,0.13633563,0.30752978,73.532326,0.636,0.0
11.0,40.3,0.054,0.072,0.103,0.106,0.106,-22.747,0.248,114.726,0.611,113.622,0.854,123.456,0.093,128.035,0.217,20.4,0.091,8.502,1.99,35.4,1.552,0.57,0.166,12.025,45.2,0.043,0.091,0.112,0.122,0.124,-45.092,0.524,0.119,11.583,1.98,5.57E-4,1.78E-4,0.08252051,0.09653342,77.59625,0.415,0.0
11.0,38.2,0.059,0.08,0.093,0.096,0.097,-22.342,0.481,124.598,1.271,127.682,-0.041,128.568,0.548,127.787,0.347,20.4,0.179,15.445,1.75,36.0,3.977,0.613,0.291,20.737,43.4,0.051,0.101,0.134,0.142,0.146,-44.14,0.281,0.162,15.058,1.91,5.72E-4,2.65E-4,0.07551405,0.11366032,77.44595,0.597,0.0
11.0,40.2,0.05,0.064,0.079,0.081,0.082,-21.109,0.228,125.502,0.856,126.283,0.407,119.543,-0.084,122.371,0.525,23.6,0.09,8.354,1.89,37.5,4.527,0.364,0.151,11.514,41.2,0.046,0.079,0.103,0.105,0.105,-44.221,0.251,0.144,12.316,1.84,3.88E-4,3.51E-4,0.06383662,0.08174201,74.16356,0.41,0.0
11.0,38.2,0.067,0.097,0.116,0.12,0.121,-21.496,0.335,126.635,0.702,131.843,0.32,135.327,0.566,140.258,0.384,19.4,0.103,9.352,1.84,37.2,4.786,0.51,0.143,11.251,43.1,0.048,0.103,0.126,0.136,0.14,-42.94,0.441,0.112,10.044,1.89,7.57E-4,2.38E-4,0.0858972,0.09938519,70.68298,0.454,0.0
11.0,38.6,0.061,0.086,0.112,0.114,0.114,-20.24,0.362,134.422,0.568,128.882,0.042,125.522,0.049,123.094,-0.219,19.6,0.133,11.712,1.79,36.1,5.218,0.58,0.167,12.398,44.7,0.044,0.093,0.122,0.125,0.127,-41.63,0.306,0.108,10.176,1.95,5.73E-4,1.89E-4,0.08092794,0.09015657,62.033195,0.445,0.0
11.0,40.2,0.051,0.081,0.094,0.096,0.098,-20.186,0.23,132.576,-0.113,134.508,0.006,139.573,0.357,136.574,0.545,24.1,0.1,9.388,1.97,38.4,5.809,0.354,0.181,14.541,43.0,0.05,0.107,0.13,0.138,0.151,-41.41,0.222,0.161,15.2,1.94,4.56E-4,2.59E-4,0.09753052,0.15027662,135.2686,0.451,0.0
11.0,38.0,0.056,0.087,0.106,0.109,0.11,-19.905,0.388,142.838,0.25,140.363,0.403,143.418,0.36,137.316,0.053,19.8,0.089,7.875,1.92,37.4,6.116,0.557,0.155,11.668,41.4,0.046,0.076,0.105,0.106,0.108,-41.227,0.234,0.138,11.851,1.87,5.09E-4,3.0E-4,0.109473035,0.10748262,136.00351,0.318,0.0
11.0,38.2,0.055,0.077,0.091,0.091,0.094,-18.661,0.346,133.451,0.442,139.458,0.601,134.936,0.561,134.984,0.915,21.7,0.11,9.63,1.9,38.7,7.233,0.486,0.125,10.258,42.6,0.04,0.066,0.095,0.097,0.098,-40.262,0.763,0.112,10.126,1.83,4.7E-4,2.14E-4,0.09354968,0.09753052,133.69379,0.356,0.0
11.0,40.6,0.047,0.064,0.073,0.075,0.077,-18.378,0.342,133.994,0.669,129.605,0.163,129.663,-0.233,142.333,0.158,22.5,0.093,8.57,1.91,36.5,8.445,0.47,0.157,11.634,44.5,0.032,0.05,0.065,0.067,0.068,-38.466,0.246,0.09,8.429,1.83,3.37E-4,1.36E-4,0.064397395,0.056870427,99.55445,0.39,0.0
11.0,37.2,0.062,0.082,0.094,0.096,0.096,-18.136,0.398,134.004,0.671,130.491,0.341,134.356,-0.043,138.944,-0.238,20.3,0.1,8.717,1.73,37.1,9.247,0.333,0.11,8.503,42.1,0.038,0.063,0.082,0.084,0.084,-38.318,0.285,0.107,9.797,1.81,5.78E-4,2.24E-4,0.08028766,0.0702517,97.18403,0.405,0.0
11.0,40.7,0.054,0.071,0.084,0.085,0.085,-18.613,0.491,132.48,0.057,137.183,0.125,133.213,-0.088,139.801,0.336,20.3,0.076,7.018,1.86,33.8,9.05,0.846,0.237,15.774,42.0,0.045,0.072,0.092,0.095,0.096,-38.681,0.492,0.126,11.345,1.82,4.25E-4,2.42E-4,0.05469939,0.061778136,57.89451,0.275,0.0
11.0,41.7,0.049,0.077,0.089,0.093,0.094,-18.559,0.527,147.15,0.033,150.882,0.122,143.618,-0.164,152.719,-0.263,23.5,0.099,9.443,1.94,37.7,9.384,0.443,0.149,11.898,42.2,0.052,0.097,0.12,0.127,0.128,-38.196,0.634,0.132,11.731,1.87,3.72E-4,3.19E-4,0.06049109,0.08237085,63.24412,0.448,0.0
11.0,38.2,0.07,0.114,0.145,0.147,0.149,-18.545,0.441,149.673,-0.175,149.711,0.024,144.19,-0.482,146.351,0.127,17.8,0.14,12.212,1.87,33.2,8.67,0.945,0.337,21.714,41.7,0.074,0.157,0.188,0.194,0.196,-38.708,0.455,0.184,16.398,1.99,6.66E-4,5.13E-4,0.095884815,0.12613036,60.607002,0.561,0.0
11.0,38.8,0.066,0.095,0.124,0.125,0.125,-18.104,0.425,136.717,0.222,138.792,0.079,148.473,0.29,153.347,0.661,23.3,0.152,13.236,1.88,38.9,9.067,0.437,0.182,14.63,41.9,0.072,0.16,0.189,0.192,0.193,-38.518,0.321,0.22,18.643,1.85,5.81E-4,4.64E-4,0.122676305,0.18941222,147.69868,0.579,0.0
11.0,38.6,0.06,0.101,0.132,0.133,0.135,-18.045,0.422,143.752,0.276,142.838,0.067,138.592,-0.101,148.235,0.11,18.8,0.145,12.925,1.84,35.5,9.225,0.473,0.337,22.704,40.7,0.068,0.124,0.163,0.166,0.168,-38.033,0.483,0.196,15.983,1.86,5.37E-4,4.36E-4,0.13249041,0.16487695,142.77498,0.592,0.0
11.0,36.4,0.08,0.106,0.14,0.141,0.141,-18.532,0.689,152.329,-0.415,156.365,-0.281,167.189,-0.577,155.289,-0.469,19.5,0.242,19.452,1.64,37.9,9.39,0.553,0.18,13.423,40.5,0.057,0.091,0.129,0.133,0.133,-38.393,0.438,0.192,15.577,1.8,9.17E-4,4.01E-4,0.13837887,0.13052759,149.56915,0.823,0.0
11.0,36.6,0.071,0.098,0.117,0.118,0.119,-18.523,0.394,155.109,-0.426,139.849,-0.469,146.531,0.036,133.956,0.117,17.8,0.161,14.055,1.71,35.9,7.71,0.605,0.212,15.111,41.7,0.058,0.103,0.139,0.144,0.145,-39.051,0.259,0.201,17.109,1.93,6.47E-4,4.27E-4,0.10542658,0.12846096,105.140114,0.667,0.0
11.0,35.5,0.087,0.127,0.146,0.149,0.15,-18.426,0.406,149.368,0.261,145.875,0.095,138.744,0.279,138.449,0.502,19.6,0.143,11.876,1.77,39.0,8.583,0.321,0.236,18.132,44.4,0.059,0.117,0.153,0.155,0.161,-38.372,0.231,0.229,20.03,1.92,0.001066,2.41E-4,0.13289064,0.14263596,108.66661,0.545,0.0
11.0,38.4,0.087,0.142,0.169,0.172,0.172,-17.932,0.22,141.153,0.643,136.441,0.297,136.878,0.379,139.001,-0.135,21.0,0.143,12.579,1.74,36.5,9.186,0.476,0.293,20.416,40.4,0.082,0.153,0.189,0.194,0.195,-38.211,0.267,0.195,16.03,1.9,9.84E-4,5.87E-4,0.10107089,0.114586174,47.996902,0.522,0.0
11.0,37.4,0.069,0.109,0.136,0.143,0.143,-17.924,0.295,136.212,0.28,131.329,-0.029,137.097,0.288,134.289,0.177,16.3,0.27,21.418,1.77,33.5,9.231,0.51,0.309,19.374,41.9,0.061,0.116,0.162,0.167,0.169,-37.461,0.329,0.223,18.505,1.82,7.62E-4,3.8E-4,0.08402987,0.09930802,46.36985,0.583,0.0
11.0,36.2,0.066,0.093,0.116,0.12,0.12,-17.868,0.44,130.1,0.171,138.059,0.128,140.829,-0.092,137.469,0.051,16.6,0.136,11.465,1.73,34.8,9.94,0.531,0.196,13.773,43.5,0.044,0.081,0.121,0.125,0.13,-36.791,0.181,0.107,9.826,1.87,6.39E-4,2.08E-4,0.07051457,0.07639078,47.4679,0.474,0.0
11.0,35.4,0.067,0.086,0.094,0.095,0.095,-17.836,0.319,137.564,-0.295,142.809,0.207,142.59,-0.48,142.581,-0.315,15.0,0.154,12.542,1.7,33.8,9.285,0.759,0.249,16.047,41.2,0.045,0.069,0.082,0.083,0.084,-37.392,0.345,0.142,11.906,1.73,6.99E-4,2.85E-4,0.09106613,0.080521636,131.01717,0.532,0.0
11.0,37.8,0.052,0.066,0.081,0.082,0.082,-18.16,0.434,144.942,-0.169,142.571,-0.331,138.24,-0.137,146.798,-0.298,17.9,0.156,12.955,1.69,35.7,9.456,0.504,0.173,12.451,41.8,0.038,0.054,0.069,0.07,0.072,-38.012,0.177,0.121,10.479,1.7,3.97E-4,2.05E-4,0.07860445,0.06901854,134.89217,0.392,0.0
11.0,35.2,0.07,0.086,0.109,0.112,0.113,-18.456,0.395,150.196,-0.063,147.607,-0.084,152.681,-0.474,158.44,-0.45,15.8,0.135,11.4,1.64,35.5,8.821,0.392,0.146,10.715,40.5,0.045,0.067,0.089,0.092,0.093,-38.383,0.154,0.105,9.106,1.67,6.58E-4,2.67E-4,0.108320765,0.08914895,145.58997,0.672,0.0
11.0,33.2,0.089,0.112,0.119,0.122,0.123,-18.933,0.39,152.434,-0.054,156.717,-0.402,151.472,0.105,160.487,-0.178,10.8,0.147,11.515,1.56,33.4,8.105,0.583,0.193,12.902,38.4,0.053,0.075,0.106,0.11,0.113,-38.004,0.251,0.12,9.808,1.61,0.001108,3.54E-4,0.11399047,0.10472295,137.83728,0.455,0.0
11.0,31.2,0.097,0.104,0.106,0.106,0.106,-2.834,0.751,216.168,-0.24,237.758,-0.22,237.444,-0.342,227.41,0.063,5.7,0.129,9.282,1.48,28.4,-2.219,1.1,0.281,15.536,40.1,0.034,0.036,0.037,0.037,0.037,-2.105,0.377,0.035,3.044,1.39,0.001158,1.22E-4,0.10402951,0.036312185,219.03368,0.304,0.0
11.0,33.8,0.073,0.077,0.078,0.079,0.079,-2.462,0.423,227.439,-0.208,218.395,-0.076,224.878,-0.138,216.958,-0.239,7.2,0.105,8.243,1.34,27.3,-2.714,1.262,0.294,16.266,40.1,0.035,0.037,0.038,0.038,0.038,-2.496,0.171,0.037,3.168,1.41,5.38E-4,1.25E-4,0.07753143,0.037293594,208.96666,0.33,0.0
11.0,33.5,0.081,0.085,0.088,0.088,0.089,-2.559,0.471,225.249,-0.178,213.959,-0.137,218.957,-0.231,219.871,-0.06,7.7,0.112,8.645,1.33,30.2,-2.913,1.003,0.175,10.853,38.8,0.039,0.041,0.042,0.042,0.042,-2.913,0.251,0.051,4.262,1.4,6.49E-4,1.56E-4,0.08734553,0.04121924,211.77237,0.274,0.0
11.0,34.0,0.081,0.085,0.088,0.089,0.089,-2.883,0.726,241.318,-0.09,215.444,-0.109,218.852,-0.206,219.299,-0.122,9.6,0.127,9.933,1.5,30.3,-2.627,0.742,0.187,11.577,37.9,0.044,0.045,0.046,0.047,0.047,-3.111,0.358,0.049,4.052,1.4,8.15E-4,1.92E-4,0.08734553,0.046126287,211.22144,0.357,0.0
11.0,33.9,0.075,0.081,0.086,0.086,0.086,-2.72,0.453,209.256,-0.165,218.481,-0.108,215.815,-0.166,229.971,-0.047,10.5,0.121,9.346,1.44,32.1,-3.28,0.59,0.122,8.149,37.6,0.046,0.049,0.051,0.051,0.051,-3.248,0.231,0.057,4.699,1.49,6.8E-4,2.51E-4,0.0844013,0.05005193,221.50034,0.347,0.0
11.0,34.6,0.065,0.073,0.075,0.075,0.075,-2.863,0.542,225.782,-0.269,227.543,-0.065,219.652,-0.293,211.865,-0.175,11.3,0.085,6.764,1.58,31.0,-3.111,0.646,0.134,8.667,36.1,0.057,0.059,0.061,0.061,0.061,-3.591,0.323,0.078,6.062,1.39,5.69E-4,3.31E-4,0.04826417,0.039254855,87.737724,0.239,0.0
11.0,31.4,0.087,0.094,0.097,0.098,0.098,-2.973,0.612,214.34,-0.063,213.245,-0.377,217.11,-0.228,221.651,-0.112,7.2,0.113,8.295,1.48,30.1,-3.722,0.98,0.218,13.133,35.0,0.064,0.067,0.069,0.07,0.07,-3.6,0.211,0.075,5.693,1.38,8.99E-4,4.12E-4,0.06306518,0.045046557,91.790306,0.329,0.0
11.0,33.1,0.083,0.089,0.092,0.093,0.093,-1.421,0.553,204.363,-0.123,201.679,-0.226,193.52,-0.287,185.352,-0.206,11.1,0.131,10.154,1.68,31.6,-3.06,0.657,0.163,10.756,32.8,0.094,0.105,0.107,0.108,0.109,-6.7,1.008,0.16,11.181,1.68,0.001036,0.001283,0.07746398,0.090791106,128.59703,0.489,0.0
11.0,32.8,0.088,0.094,0.098,0.101,0.106,-1.686,0.878,184.048,-0.226,181.535,-0.144,184.467,-0.277,180.136,-0.181,8.4,0.248,17.147,1.58,28.7,-2.642,0.597,0.262,14.791,35.6,0.065,0.07,0.071,0.072,0.072,-6.937,0.83,0.085,6.501,1.67,0.001315,6.05E-4,0.08829227,0.059972107,124.97818,0.505,0.0
11.0,35.0,0.082,0.085,0.088,0.089,0.089,-4.438,0.586,178.746,-0.497,181.716,-0.342,180.44,-0.405,172.253,-0.362,12.4,0.106,8.509,1.61,32.4,-2.42,0.482,0.108,7.374,41.4,0.034,0.036,0.038,0.038,0.038,-11.358,0.316,0.045,3.963,1.63,8.6E-4,1.5E-4,0.057631403,0.024606666,72.227936,0.293,0.0
11.0,35.9,0.084,0.09,0.093,0.093,0.093,-4.494,0.482,168.465,-0.395,166.056,-0.414,174.605,-0.454,172.32,-0.404,16.2,0.071,5.965,1.71,34.8,-2.475,0.66,0.128,9.208,40.5,0.039,0.043,0.045,0.045,0.045,-12.86,0.68,0.063,5.398,1.74,9.87E-4,2.19E-4,0.06022158,0.029139476,72.25603,0.216,0.0
11.0,36.2,0.073,0.078,0.08,0.081,0.081,-5.209,0.43,178.032,-0.356,178.27,-0.341,173.139,-0.393,185.391,-0.336,16.9,0.097,8.077,1.74,36.0,-3.285,0.48,0.077,5.864,39.2,0.043,0.046,0.047,0.047,0.047,-14.102,0.153,0.053,4.524,1.67,8.22E-4,2.52E-4,0.05245105,0.03043456,77.73687,0.314,0.0
11.0,36.3,0.063,0.068,0.069,0.07,0.07,-5.779,0.473,172.92,-0.315,168.826,-0.168,168.864,-0.295,175.795,-0.275,15.2,0.1,8.344,1.74,33.7,-4.493,0.618,0.096,6.767,41.2,0.037,0.041,0.043,0.044,0.044,-14.02,0.157,0.041,3.598,1.83,6.01E-4,2.22E-4,0.06877761,0.04323164,169.7089,0.378,0.0
11.0,35.4,0.065,0.069,0.07,0.07,0.07,-6.501,0.427,170.435,-0.289,173.539,-0.259,177.489,-0.213,165.361,-0.287,15.2,0.077,6.401,1.69,34.4,-4.954,0.411,0.086,6.228,41.3,0.034,0.037,0.038,0.038,0.038,-14.788,0.466,0.038,3.385,1.73,6.12E-4,1.74E-4,0.06877761,0.037336417,159.63612,0.232,0.0
11.0,38.1,0.045,0.049,0.051,0.051,0.051,-6.349,0.265,163.724,-0.216,161.972,-0.208,155.594,-0.169,152.253,-0.207,16.9,0.075,6.539,1.64,33.5,-5.783,0.594,0.101,7.223,40.4,0.04,0.044,0.045,0.045,0.045,-15.56,0.39,0.037,3.228,1.75,2.86E-4,2.2E-4,0.0501094,0.04421418,146.98193,0.258,0.0
11.0,38.4,0.049,0.053,0.055,0.055,0.055,-6.5,0.278,154.585,-0.073,166.313,-0.1,158.069,-0.15,163.533,-0.089,19.9,0.05,4.437,1.74,35.8,-5.859,0.46,0.08,6.09,39.7,0.042,0.045,0.046,0.046,0.046,-16.609,0.433,0.049,4.243,1.73,3.74E-4,2.48E-4,0.054039553,0.045196716,157.87141,0.168,0.0
11.0,39.0,0.045,0.049,0.05,0.051,0.051,-6.908,0.521,162.562,-0.115,171.863,-0.07,178.156,-0.133,179.346,-0.184,22.4,0.044,3.92,1.65,38.6,-5.603,0.309,0.081,6.535,41.5,0.032,0.036,0.037,0.038,0.038,-16.207,0.121,0.038,3.418,1.69,2.84E-4,1.44E-4,0.04503764,0.033557456,139.86292,0.141,0.0
11.0,38.8,0.046,0.05,0.053,0.053,0.053,-7.002,0.353,180.002,-0.198,168.084,-0.134,170.825,-0.163,175.538,-0.17,23.4,0.058,5.192,1.69,39.4,-6.191,0.322,0.045,3.726,42.1,0.031,0.036,0.038,0.038,0.038,-16.534,0.412,0.028,2.512,1.74,3.19E-4,1.39E-4,0.04680382,0.033557456,136.89325,0.21,0.0
11.0,40.4,0.041,0.045,0.048,0.048,0.048,-7.383,0.263,173.52,-0.146,158.526,-0.166,155.613,-0.156,149.492,-0.113,23.5,0.035,3.292,1.7,37.8,-6.587,0.314,0.067,5.355,42.7,0.03,0.035,0.037,0.037,0.037,-17.027,0.261,0.038,3.486,1.73,2.24E-4,1.24E-4,0.04238837,0.03267437,116.5813,0.118,0.0
11.0,41.6,0.036,0.04,0.044,0.044,0.044,-7.254,0.274,151.482,-0.118,160.106,-0.114,165.447,-0.151,167.456,-0.081,25.5,0.038,3.658,1.76,38.8,-7.08,0.245,0.05,4.1,44.3,0.027,0.03,0.032,0.032,0.032,-17.113,0.175,0.02,1.919,1.83,2.02E-4,1.16E-4,0.038856003,0.028258912,130.5905,0.158,0.0
11.0,41.0,0.038,0.043,0.044,0.045,0.045,-7.735,0.176,171.149,-0.099,174.376,-0.055,170.159,-0.084,166.723,-0.125,25.6,0.041,3.894,1.73,39.5,-6.928,0.247,0.043,3.624,44.1,0.028,0.032,0.033,0.034,0.034,-17.696,0.183,0.022,2.121,1.81,2.13E-4,1.14E-4,0.026569035,0.020074382,58.11952,0.176,0.0
11.0,42.9,0.035,0.039,0.04,0.04,0.04,-7.569,0.182,162.562,-0.163,157.174,-0.132,159.297,-0.155,163.705,-0.197,27.0,0.044,4.284,1.82,38.7,-7.225,0.381,0.052,4.247,45.2,0.026,0.028,0.031,0.031,0.031,-17.287,0.226,0.024,2.277,1.84,1.98E-4,9.6E-5,0.023616917,0.018303111,57.067444,0.18,0.0
11.0,43.1,0.034,0.038,0.042,0.042,0.042,-7.946,0.239,172.215,-0.205,175.747,-0.221,165.571,-0.179,159.231,-0.163,27.4,0.041,3.996,1.83,39.1,-7.912,0.298,0.065,5.312,44.3,0.025,0.028,0.03,0.03,0.03,-18.2,0.152,0.027,2.576,1.76,1.9E-4,9.4E-5,0.024797764,0.017712688,55.507812,0.196,0.0
11.0,43.4,0.029,0.032,0.034,0.035,0.035,-8.065,0.175,154.728,-0.091,154.128,-0.06,154.985,-0.099,160.154,-0.129,27.5,0.03,2.953,1.79,38.8,-8.006,0.265,0.064,5.287,44.2,0.027,0.03,0.031,0.031,0.031,-18.544,0.146,0.025,2.363,1.78,1.27E-4,1.0E-4,0.020664804,0.018303111,55.82957,0.139,0.0
11.0,42.6,0.03,0.035,0.037,0.037,0.038,-8.268,0.237,161.801,-0.129,163.619,-0.183,166.903,-0.201,168.95,-0.221,28.8,0.031,3.032,1.75,41.0,-8.319,0.269,0.034,2.914,45.7,0.023,0.026,0.028,0.028,0.028,-18.335,0.382,0.021,2.027,1.8,1.32E-4,7.8E-5,0.022436071,0.016531844,58.895847,0.128,0.0
11.0,43.3,0.028,0.031,0.034,0.034,0.034,-8.654,0.225,167.808,-0.247,158.726,-0.197,151.71,-0.196,152.976,-0.187,28.6,0.035,3.425,1.76,39.9,-8.678,0.238,0.044,3.69,45.5,0.023,0.026,0.028,0.028,0.028,-19.254,0.058,0.021,2.02,1.81,1.21E-4,8.2E-5,0.032649584,0.026887892,141.06548,0.15,0.0
11.0,43.6,0.026,0.029,0.031,0.032,0.032,-8.507,0.187,152.338,-0.191,154.071,-0.183,156.984,-0.222,157.622,-0.207,29.4,0.025,2.532,1.78,40.4,-9.288,0.335,0.036,3.076,46.8,0.021,0.023,0.024,0.024,0.024,-19.511,0.136,0.026,2.606,1.81,1.02E-4,6.6E-5,0.03072902,0.023046764,145.34973,0.101,0.0
11.0,42.8,0.028,0.031,0.032,0.033,0.033,-9.407,0.216,163.752,-0.262,161.23,-0.298,161.763,-0.297,157.384,-0.308,28.4,0.037,3.601,1.72,40.6,-9.932,0.293,0.038,3.259,47.3,0.018,0.02,0.021,0.021,0.021,-19.877,0.333,0.023,2.27,1.76,1.07E-4,4.7E-5,0.0316893,0.020165918,145.13026,0.201,0.0
11.0,42.8,0.029,0.032,0.034,0.034,0.034,-9.614,0.189,152.329,-0.29,149.749,-0.271,145.608,-0.289,147.988,-0.264,26.8,0.038,3.737,1.71,38.4,-10.626,0.37,0.047,3.899,46.0,0.022,0.024,0.026,0.026,0.026,-20.883,0.087,0.021,2.118,1.79,1.21E-4,7.0E-5,0.032649584,0.024967328,136.46584,0.189,0.0
11.0,44.0,0.027,0.03,0.032,0.032,0.032,-9.738,0.223,145.303,-0.233,146.712,-0.254,149.368,-0.272,156.632,-0.222,28.4,0.023,2.268,1.81,39.0,-11.1,0.259,0.061,5.075,47.2,0.02,0.023,0.025,0.025,0.025,-20.913,0.1,0.016,1.619,1.83,1.06E-4,5.9E-5,0.029582798,0.023111561,133.86253,0.085,0.0
