@RELATION jan-norm_17_05_17_00_52
@ATTRIBUTE Id NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
1.0,0.9906531,-0.5370273,-0.44095993,-0.39529404,-0.3932027,-0.39187697,-0.71926105,-0.7129259,-0.98290014,0.43048832,-1.0034889,-0.0065679164,-1.0074141,0.026693175,-0.970344,0.0036080803,0.98442394,-0.54869866,-0.5931134,0.68256795,NaN,NaN,NaN,NaN,NaN,0.92839444,NaN,NaN,NaN,NaN,NaN,-0.66032946,-0.33844104,-0.37467995,-0.41175687,NaN,-0.3169871,NaN,-0.43835926,NaN,-1.0362483,-0.6395673,0.0
1.0,1.0115937,-0.49456012,-0.3894009,-0.35652483,-0.35591015,-0.35526693,-0.72315353,-0.60182756,-0.94127154,0.38207346,-0.8754304,-0.007968031,-0.8948756,0.025570586,-0.9807182,0.003802923,1.0079082,-0.16621569,-0.04546758,1.1240135,NaN,NaN,NaN,NaN,NaN,0.92839444,NaN,NaN,NaN,NaN,NaN,-0.6488992,-0.24427326,-0.35712108,-0.39292118,NaN,-0.2993405,NaN,-0.38678673,NaN,-0.925301,-0.46575302,0.0
1.0,0.8440667,-0.49456012,-0.36362138,-0.33714023,-0.33726388,-0.33696193,-0.71460915,-0.6240472,-0.9495467,0.34576234,-0.8599128,-0.009240863,-0.8669221,0.022202821,-0.8249965,1.0091779E-4,0.9022294,2.3199234,3.0560753,0.90329075,NaN,NaN,NaN,NaN,NaN,0.98052275,NaN,NaN,NaN,NaN,NaN,-0.64127886,-0.38552496,-0.37467995,-0.4322005,NaN,-0.28561532,NaN,-0.37013513,NaN,-0.840316,1.4146014,0.0
1.0,0.9697117,-0.5370273,-0.41518041,-0.35652483,-0.35591015,-0.35526693,-0.7124257,-0.73514557,-0.8683494,0.32962406,-0.8088271,-0.008349881,-0.8862467,0.022951214,-0.8609073,0.0026338687,1.0079082,-0.5008883,-0.5167047,0.07557958,NaN,NaN,NaN,NaN,NaN,1.0065863,NaN,NaN,NaN,NaN,NaN,-0.64063483,-0.35936722,-0.37467995,-0.41910738,NaN,-0.31894785,NaN,-0.2575246,NaN,0.08125529,-0.55266017,0.0
1.0,1.0115937,-0.5370273,-0.36362138,-0.35652483,-0.33726388,-0.33696193,-0.7088181,-0.7647718,-0.9147839,0.36593518,-0.9196273,-0.008477164,-0.9456339,0.027815765,-1.0107524,0.0022441838,0.97268164,-0.52479345,-0.56189585,0.35148373,NaN,NaN,NaN,NaN,NaN,1.0065863,NaN,NaN,NaN,NaN,NaN,-0.63805914,-0.3436726,-0.37467995,-0.41175687,NaN,-0.3071834,NaN,-0.2357025,NaN,-0.05919311,-0.60006404,0.0
1.0,1.0534756,-0.49456012,-0.3894009,-0.31775564,-0.29997134,-0.30035192,-0.70748895,-0.66108,-1.0334543,0.36996976,-1.018354,-0.0072043324,-0.95150733,0.025570586,-0.934796,0.0012699722,0.9491979,-0.5726038,-0.63771003,0.7377486,NaN,NaN,NaN,NaN,NaN,0.98052275,NaN,NaN,NaN,NaN,NaN,-0.6343563,-0.40645117,-0.37467995,-0.41681033,NaN,-0.295419,NaN,-0.3203189,NaN,-0.8085767,-0.7422757,0.0
1.0,1.0325351,-0.5794944,-0.46673945,-0.41467863,-0.41184896,-0.41018197,-0.7025522,-0.8092112,-0.8872844,0.40224633,-0.8830443,-0.007840748,-0.8507157,0.029686743,-0.828769,0.005361662,0.97268164,-0.52479345,-0.55238193,0.020398881,NaN,NaN,NaN,NaN,NaN,1.032651,NaN,NaN,NaN,NaN,NaN,-0.63038516,-0.2678152,-0.3395622,-0.37339634,NaN,-0.32483006,NaN,-0.4237671,NaN,-0.7465413,-0.60006404,0.0
1.0,0.9697117,-0.5370273,-0.44095993,-0.39529404,-0.3932027,-0.39187697,-0.6915394,-0.3796308,-0.8356825,0.4466266,-0.83989906,-0.0052950843,-0.8265692,0.03642227,-0.86885095,0.006335873,0.96093976,-0.5008883,-0.50510955,0.020398881,NaN,NaN,NaN,NaN,NaN,1.110843,NaN,NaN,NaN,NaN,NaN,-0.61653996,-0.3253622,-0.37467995,-0.41818857,NaN,-0.32286933,NaN,-0.40652576,NaN,-0.76999277,-0.48945495,0.0
1.0,1.0325351,-0.5370273,-0.46673945,-0.41467863,-0.41184896,-0.41018197,-0.6872672,-0.77958494,-0.8315267,0.46679947,-0.84265447,-0.0051678014,-0.80206007,0.0338029,-0.78977525,0.0055565042,1.0079082,-0.5008883,-0.51016384,-0.58658946,NaN,NaN,NaN,NaN,NaN,1.0587146,NaN,NaN,NaN,NaN,NaN,-0.6134273,-0.28874138,-0.37467995,-0.41841826,NaN,-0.32483006,NaN,-0.46822166,NaN,-1.043253,-0.5289582,0.0
1.0,1.0115937,-0.32469144,-0.33784187,-0.31775564,-0.29997134,-0.30035192,-0.67672914,-0.7129259,-0.85389495,0.41031545,-0.8816667,-0.0054223677,-0.8244664,0.031183528,-0.78114194,0.0032183954,1.0196501,-0.5008883,-0.50986654,0.9584714,NaN,NaN,NaN,NaN,NaN,1.0847783,NaN,NaN,NaN,NaN,NaN,-0.600709,-0.24950479,-0.37467995,-0.4129054,NaN,-0.22091097,NaN,-0.37689742,NaN,-1.0393163,-0.57636213,0.0
1.0,1.0534756,-0.45209295,-0.3894009,-0.35652483,-0.35591015,-0.35526693,-0.6745457,-0.40925705,-0.75517154,0.4062809,-0.8433435,-0.0061860667,-0.775122,0.026693175,-0.8612336,0.0010751294,0.9961659,-0.47698307,-0.47389197,0.13076028,NaN,NaN,NaN,NaN,NaN,1.1369065,NaN,NaN,NaN,NaN,NaN,-0.5859516,-0.33059376,-0.39223883,-0.4331193,NaN,-0.29737976,NaN,-0.26105833,NaN,0.051860575,-0.52105755,0.0
1.0,1.0115937,-0.5370273,-0.44095993,-0.37590942,-0.37455642,-0.37357196,-0.6621089,-0.6684866,-0.9395733,0.34576234,-0.96483934,-0.007968031,-1.0226054,0.02706737,-1.0118043,0.0030235534,0.9961659,-0.54869866,-0.5830049,-0.2555046,NaN,NaN,NaN,NaN,NaN,1.110843,NaN,NaN,NaN,NaN,NaN,-0.5802095,-0.36459878,-0.35712108,-0.39246178,NaN,-0.33463377,NaN,-0.28273907,NaN,-0.087445356,-0.6632692,0.0
1.0,1.0115937,-0.49456012,-0.41518041,-0.33714023,-0.33726388,-0.33696193,-0.6583115,-0.89808995,-1.0348275,0.40224633,-1.0248803,-0.0065679164,-1.0346787,0.025944782,-0.98347497,0.001659657,0.9491979,-0.54869866,-0.5877619,0.46184513,NaN,NaN,NaN,NaN,NaN,0.98052275,NaN,NaN,NaN,NaN,NaN,-0.5826781,-0.36459878,-0.3395622,-0.37615278,NaN,-0.3071834,NaN,-0.32281256,NaN,-0.6397712,-0.65536857,0.0
1.0,1.0115937,-0.49456012,-0.44095993,-0.33714023,-0.3186176,-0.31865692,-0.64919746,-0.84624404,-0.98839283,0.36190063,-0.9134275,-0.008477164,-0.89661574,0.025944782,-0.8481026,0.0014648143,0.9491979,-0.52479345,-0.55773354,0.7377486,NaN,NaN,NaN,NaN,NaN,0.98052275,NaN,NaN,NaN,NaN,NaN,-0.5783849,-0.40906692,-0.37467995,-0.41060835,NaN,-0.295419,NaN,-0.30434087,NaN,-0.5488584,-0.5842627,0.0
1.0,1.0115937,-0.5370273,-0.41518041,-0.29837102,-0.29997134,-0.30035192,-0.6387543,-0.43147677,-0.8924159,0.3780389,-0.9337674,-0.007840748,-0.9225027,0.03006094,-0.9120164,0.0034132383,0.96093976,-0.54869866,-0.590735,0.5170258,NaN,NaN,NaN,NaN,NaN,0.9544581,NaN,NaN,NaN,NaN,NaN,-0.58192676,-0.2678152,-0.35712108,-0.39820436,NaN,-0.31306565,NaN,-0.41701603,NaN,-1.2914586,-0.63166666,0.0
1.0,1.0115937,-0.5794944,-0.41518041,-0.35652483,-0.35591015,-0.35526693,-0.64245677,-0.65367347,-0.8136396,0.4183846,-0.8309074,-0.005549651,-0.80068254,0.031557724,-0.7383031,0.006141031,0.9961659,-0.54869866,-0.58568066,0.46184513,NaN,NaN,NaN,NaN,NaN,0.9023308,NaN,NaN,NaN,NaN,NaN,-0.5876687,-0.28874138,-0.37467995,-0.41106775,NaN,-0.32286933,NaN,-0.45837972,NaN,-1.2264591,-0.57636213,0.0
1.0,1.0115937,-0.5370273,-0.44095993,-0.39529404,-0.3932027,-0.39187697,-0.6274568,-0.60182756,-0.71975845,0.45469573,-0.7943244,-0.00631335,-0.8338203,0.036048073,-0.7939104,0.004971977,1.0196501,-0.5008883,-0.5205697,0.6273872,NaN,NaN,NaN,NaN,NaN,0.98052275,NaN,NaN,NaN,NaN,NaN,-0.56910104,-0.21549976,-0.3395622,-0.37224784,NaN,-0.3169871,NaN,-0.31219614,NaN,0.043407854,-0.49735564,0.0
1.0,0.9697117,-0.5794944,-0.46673945,-0.39529404,-0.3932027,-0.39187697,-0.6273619,-0.7721784,-0.82191455,0.45066118,-0.7877619,-0.0060587837,-0.862789,0.037544858,-0.8315619,0.00438745,0.96093976,-0.5008883,-0.51521814,0.79292935,NaN,NaN,NaN,NaN,NaN,1.0587146,NaN,NaN,NaN,NaN,NaN,-0.5481186,-0.22334708,-0.37467995,-0.41037863,NaN,-0.31502637,NaN,-0.31219614,NaN,0.009650934,-0.44995168,0.0
1.0,0.9278306,-0.5370273,-0.44095993,-0.39529404,-0.3932027,-0.39187697,-0.61217195,-0.79439807,-0.8951982,0.45469573,-0.9272049,-0.0047859517,-0.89212,0.03679647,-1.0024822,0.006725558,0.9139713,-0.59650904,-0.6620895,0.5170258,NaN,NaN,NaN,NaN,NaN,0.98052275,NaN,NaN,NaN,NaN,NaN,-0.54194736,-0.35413566,-0.3395622,-0.37362605,NaN,-0.31894785,NaN,-0.35413852,NaN,-0.47536954,-0.71857375,0.0
1.0,0.9697117,-0.5370273,-0.44095993,-0.37590942,-0.37455642,-0.37357196,-0.6148302,-0.73514557,-0.9426448,0.4062809,-0.975535,-0.006949766,-0.9121334,0.027441567,-0.9392939,0.0018544991,0.9139713,-0.5726038,-0.6171956,0.90329075,NaN,NaN,NaN,NaN,NaN,0.8762662,NaN,NaN,NaN,NaN,NaN,-0.5398544,-0.34890416,-0.3395622,-0.37454486,NaN,-0.31306565,NaN,-0.3346195,NaN,-0.4279852,-0.6395673,0.0
1.0,1.0115937,-0.5794944,-0.44095993,-0.41467863,-0.41184896,-0.41018197,-0.6097035,-0.74255216,-0.9815269,0.36996976,-0.9065024,-0.00873173,-0.90524465,0.027441567,-0.8508958,8.80287E-4,0.92571366,-0.54869866,-0.59995157,0.68256795,NaN,NaN,NaN,NaN,NaN,0.8762662,NaN,NaN,NaN,NaN,NaN,-0.5380298,-0.34628838,-0.35712108,-0.4069331,NaN,-0.3267908,NaN,-0.5245609,NaN,-1.4103314,-0.6395673,0.0
1.0,0.9906531,-0.5370273,-0.41518041,-0.39529404,-0.3932027,-0.39187697,-0.60761493,-0.74255216,-0.857689,0.38610804,-0.7901912,-0.0061860667,-0.77649975,0.026693175,-0.80874604,0.005361662,0.92571366,-0.54869866,-0.58984303,0.84811,NaN,NaN,NaN,NaN,NaN,0.92839444,NaN,NaN,NaN,NaN,NaN,-0.5387811,-0.37767765,-0.37467995,-0.41589153,NaN,-0.31894785,NaN,-0.5119011,NaN,-1.3970351,-0.5842627,0.0
1.0,0.8650073,-0.5794944,-0.41518041,-0.37590942,-0.37455642,-0.37357196,-0.59973514,-0.45369643,-0.8697223,0.4062809,-0.8457725,-0.006440633,-0.9031781,0.03305451,-0.86954033,0.0051668193,0.9139713,-0.5008883,-0.5271106,0.5170258,NaN,NaN,NaN,NaN,NaN,0.9544581,NaN,NaN,NaN,NaN,NaN,-0.5355612,-0.4012196,-0.37467995,-0.42117473,NaN,-0.31894785,NaN,-0.30369383,NaN,-0.13070896,-0.50525624,0.0
1.0,0.8650073,-0.5370273,-0.44095993,-0.37590942,-0.37455642,-0.37357196,-0.5793236,-0.2907521,-0.8601102,0.45066118,-0.7698151,-0.006440633,-0.6985131,0.0338029,-0.6544029,0.0055565042,0.9022294,-0.42917275,-0.42691693,0.84811,NaN,NaN,NaN,NaN,NaN,1.0065863,NaN,NaN,NaN,NaN,NaN,-0.52477497,-0.21026821,-0.35712108,-0.40486574,NaN,-0.31502637,NaN,-0.30369383,NaN,0.052624546,-0.19713098,0.0
1.0,0.9487712,-0.5370273,-0.44095993,-0.37590942,-0.37455642,-0.37357196,-0.58644396,-0.527762,-0.6330683,0.5313526,-0.65694803,-0.004913235,-0.67433035,0.037544858,-0.7745765,0.0073100855,0.92571366,-0.54869866,-0.5981677,0.40666443,NaN,NaN,NaN,NaN,NaN,1.0847783,NaN,NaN,NaN,NaN,NaN,-0.5089977,-0.12917924,-0.35712108,-0.38603008,NaN,-0.3267908,NaN,-0.31411698,NaN,-0.13743964,-0.6711698,0.0
1.0,0.9487712,-0.5370273,-0.41518041,-0.35652483,-0.33726388,-0.33696193,-0.57486147,-0.77958494,-0.7964387,0.5152143,-0.8526613,-0.0021130047,-0.8752248,0.04240941,-0.8805675,0.011986302,0.89048755,-0.5726038,-0.6341423,0.9584714,NaN,NaN,NaN,NaN,NaN,1.0587146,NaN,NaN,NaN,NaN,NaN,-0.49080566,-0.21288398,-0.39223883,-0.43495694,NaN,-0.3071834,NaN,-0.27337033,NaN,-0.22403082,-0.6632692,0.0
1.0,0.9068892,-0.5370273,-0.46673945,-0.41467863,-0.41184896,-0.41018197,-0.55957663,-0.594421,-0.87008375,0.5152143,-0.8619794,-0.0031312704,-0.8255178,0.039041642,-0.72517216,0.0100378785,0.87874526,-0.5726038,-0.6171956,0.90329075,NaN,NaN,NaN,NaN,NaN,1.032651,NaN,NaN,NaN,NaN,NaN,-0.47095013,-0.09517421,-0.37467995,-0.4220935,NaN,-0.31306565,NaN,-0.5317277,NaN,-1.4113684,-0.6395673,0.0
1.0,0.8650073,-0.5370273,-0.44095993,-0.35652483,-0.35591015,-0.35526693,-0.5549247,-0.7573653,-0.74519795,0.5031106,-0.833699,-0.0052950843,-0.8282731,0.0431578,-0.79528856,0.009648195,0.84351915,-0.54869866,-0.57765335,0.7377486,NaN,NaN,NaN,NaN,NaN,0.92839444,NaN,NaN,NaN,NaN,NaN,-0.47132576,-0.2207313,-0.26932672,-0.2755426,NaN,-0.31502637,NaN,-0.49472544,NaN,-1.4323632,-0.5684614,0.0
1.0,0.8231261,-0.5370273,-0.41518041,-0.35652483,-0.35591015,-0.35526693,-0.54628545,-0.8536505,-0.8277687,0.47083405,-0.786058,-0.0040222527,-0.7544198,0.037544858,-0.73899245,0.008284298,0.84351915,-0.54869866,-0.5978704,0.7377486,NaN,NaN,NaN,NaN,NaN,0.7720107,NaN,NaN,NaN,NaN,NaN,-0.48806888,-0.31489912,-0.3395622,-0.38258448,NaN,-0.3111049,NaN,-0.30118144,NaN,-0.16819206,-0.6632692,0.0
1.0,0.8440667,-0.5370273,-0.46673945,-0.41467863,-0.41184896,-0.41018197,-0.53157014,-0.60923415,-0.65128076,0.44259202,-0.64868164,-0.0035131199,-0.5338746,0.03567388,-0.5217876,0.0073100855,0.9139713,-0.52479345,-0.5592201,0.46184513,NaN,NaN,NaN,NaN,NaN,0.8241379,NaN,NaN,NaN,NaN,NaN,-0.47991195,-0.26519942,-0.3044445,-0.32952297,NaN,-0.31502637,NaN,-0.3614089,NaN,0.004112665,-0.63166666,0.0
1.0,0.9278306,-0.5370273,-0.41518041,-0.33714023,-0.3186176,-0.31865692,-0.5294816,-0.80180466,-0.5670118,0.47083405,-0.5448065,-0.005040518,-0.5621905,0.033428703,-0.58707947,0.009648195,0.9139713,-0.47698307,-0.47894624,-0.2555046,NaN,NaN,NaN,NaN,NaN,0.9544581,NaN,NaN,NaN,NaN,NaN,-0.4578562,0.053924814,-0.32200336,-0.34858835,NaN,-0.3307123,NaN,-0.23522952,NaN,0.15933341,-0.5289582,0.0
1.0,0.8650073,-0.49456012,-0.3894009,-0.37590942,-0.35591015,-0.35526693,-0.53005105,-0.44628987,-0.59382474,0.48293775,-0.6638731,-0.0046586683,-0.7716776,0.039041642,-0.8543418,0.004777135,0.8317773,-0.3574572,-0.32820985,-0.3106853,NaN,NaN,NaN,NaN,NaN,1.0065863,NaN,NaN,NaN,NaN,NaN,-0.43488804,-0.25473633,-0.37467995,-0.4269173,NaN,-0.30130124,NaN,-0.27729228,NaN,-0.07334408,-0.22873357,0.0
1.0,0.78124416,-0.40962577,-0.33784187,-0.31775564,-0.3186176,-0.31865692,-0.51286745,-0.8092112,-0.9667473,0.49907604,-0.944463,-0.005040518,-0.9083626,0.036048073,-0.8947503,0.0073100855,0.7378404,-0.5008883,-0.5410841,0.40666443,NaN,NaN,NaN,NaN,NaN,0.92839444,NaN,NaN,NaN,NaN,NaN,-0.42662385,-0.22857861,-0.32200336,-0.3368735,NaN,-0.2483613,NaN,-0.45161355,NaN,-1.3813657,-0.62376595,0.0
1.0,0.78124416,-0.1972899,-0.20894435,-0.24021727,-0.24403256,-0.24543689,-0.5003357,-0.45369643,-0.81710863,0.45469573,-0.7898648,-0.0031312704,-0.7250888,0.037170663,-0.617803,0.01179146,0.7965507,-0.38136232,-0.35407585,1.289557,NaN,NaN,NaN,NaN,NaN,0.8241379,NaN,NaN,NaN,NaN,NaN,-0.42925337,-0.38552496,-0.3395622,-0.37018052,NaN,-0.20130359,NaN,-0.39954486,NaN,-1.2889999,-0.3156407,0.0
1.0,0.8440667,-0.40962577,-0.3894009,-0.33714023,-0.33726388,-0.33696193,-0.5040384,-0.55738825,-0.44866657,0.50714517,-0.465078,-0.0040222527,-0.48278973,0.03941584,-0.51732594,0.008673982,0.855261,-0.45307788,-0.46764845,0.7377486,NaN,NaN,NaN,NaN,NaN,0.8241379,NaN,NaN,NaN,NaN,NaN,-0.43274164,-0.39598805,-0.35712108,-0.40394694,NaN,-0.24247907,NaN,-0.3052151,NaN,-0.18902986,-0.52105755,0.0
1.0,0.78124416,-0.49456012,-0.44095993,-0.41467863,-0.41184896,-0.41018197,-0.49027246,-0.527762,-0.5835259,0.47890317,-0.6748951,-0.003003987,-0.7267927,0.040538426,-0.69756806,0.010427564,0.7965507,-0.5008883,-0.5089746,-0.862493,NaN,NaN,NaN,NaN,NaN,0.92839444,NaN,NaN,NaN,NaN,NaN,-0.41975498,-0.17626317,-0.32200336,-0.33273882,NaN,-0.32090858,NaN,-0.38180923,NaN,-0.31910923,-0.5447595,0.0
1.0,0.7393622,-0.49456012,-0.41518041,-0.39529404,-0.3932027,-0.39187697,-0.47906986,-0.5203554,-0.7940539,0.51924884,-0.7974424,-0.0037676857,-0.875551,0.037170663,-0.8170528,0.008089455,0.7378404,-0.52479345,-0.5544631,-0.58658946,NaN,NaN,NaN,NaN,NaN,1.0065863,NaN,NaN,NaN,NaN,NaN,-0.39957744,-0.27304676,-0.37467995,-0.4161212,NaN,-0.32090858,NaN,-0.30874878,NaN,0.05358937,-0.60006404,0.0
1.0,0.78124416,-0.5370273,-0.44095993,-0.41467863,-0.41184896,-0.41018197,-0.47337368,-0.55738825,-0.6973902,0.45469573,-0.641104,-0.0047859517,-0.62397075,0.030435136,-0.57844645,0.00769977,0.76132464,-0.47698307,-0.5042176,-0.4762274,NaN,NaN,NaN,NaN,NaN,0.9023308,NaN,NaN,NaN,NaN,NaN,-0.3935133,-0.38290918,-0.3395622,-0.37431517,NaN,-0.3169871,NaN,-0.48822582,NaN,-1.0888664,-0.50525624,0.0
1.0,0.78124416,-0.40962577,-0.3894009,-0.35652483,-0.35591015,-0.35526693,-0.46368995,-0.8684637,-0.57080615,0.48697233,-0.52754813,-0.005040518,-0.5604503,0.037544858,-0.5304206,0.00769977,0.7848088,-0.45307788,-0.47002694,0.40666443,NaN,NaN,NaN,NaN,NaN,0.85020256,NaN,NaN,NaN,NaN,NaN,-0.38487348,-0.304436,-0.37467995,-0.41083804,NaN,-0.25620425,NaN,-0.44529152,NaN,-1.0695057,-0.48945495,0.0
1.0,0.8440667,-0.36715862,-0.31206235,-0.27898645,-0.2813251,-0.2820469,-0.45960772,-0.32778496,-0.5061228,0.47890317,-0.54513264,-0.0042768186,-0.6550057,0.03642227,-0.7200214,0.004192607,0.77306694,-0.333552,-0.28064013,1.2343762,NaN,NaN,NaN,NaN,NaN,0.8762662,NaN,NaN,NaN,NaN,NaN,-0.37703857,-0.38290918,-0.37467995,-0.42232323,NaN,-0.21895024,NaN,-0.28018594,NaN,-0.5434639,-0.36304456,0.0
1.0,0.78124416,-0.49456012,-0.41518041,-0.39529404,-0.3932027,-0.39187697,-0.44223416,-0.527762,-0.7827071,0.4466266,-0.6890714,-0.0060587837,-0.68506205,0.031183528,-0.62883013,0.004971977,0.77306694,-0.333552,-0.2761805,-0.4762274,NaN,NaN,NaN,NaN,NaN,0.8762662,NaN,NaN,NaN,NaN,NaN,-0.36968657,-0.21026821,-0.37467995,-0.41221628,NaN,-0.30326197,NaN,-0.3883703,NaN,-0.4851112,-0.18923031,0.0
1.0,0.7393622,-0.49456012,-0.44095993,-0.37590942,-0.37455642,-0.37357196,-0.43558857,-0.73514557,-0.5319238,0.44259202,-0.44433928,-0.0059315003,-0.495552,0.032306116,-0.4865661,0.007115243,0.7848088,-0.5008883,-0.52086705,-0.5314088,NaN,NaN,NaN,NaN,NaN,0.7720107,NaN,NaN,NaN,NaN,NaN,-0.3683451,-0.25212058,-0.35712108,-0.39981228,NaN,-0.31306565,NaN,-0.28091347,NaN,0.416565,-0.63166666,0.0
1.0,0.71842164,-0.49456012,-0.3894009,-0.33714023,-0.3186176,-0.31865692,-0.43331006,-0.7647718,-0.53398347,0.43855748,-0.58864075,-0.005676934,-0.6184236,0.037170663,-0.5621961,0.008284298,0.7378404,-0.47698307,-0.50510955,0.13076028,NaN,NaN,NaN,NaN,NaN,0.7980743,NaN,NaN,NaN,NaN,NaN,-0.35632446,-0.32013065,-0.35712108,-0.39246178,NaN,-0.3052227,NaN,-0.21564299,NaN,0.34610143,-0.5289582,0.0
1.0,0.7603028,-0.5370273,-0.44095993,-0.37590942,-0.35591015,-0.35526693,-0.43112645,-0.6758932,-0.5353567,0.43048832,-0.548577,-0.0046586683,-0.52869004,0.034551293,-0.50521064,0.007115243,0.7378404,-0.5008883,-0.5351379,-0.4210467,NaN,NaN,NaN,NaN,NaN,0.9023308,NaN,NaN,NaN,NaN,NaN,-0.34355235,-0.1919578,-0.35712108,-0.4064737,NaN,-0.31306565,NaN,-0.40890065,NaN,-0.82154185,-0.57636213,0.0
1.0,0.8021847,-0.32469144,-0.28628284,-0.27898645,-0.2813251,-0.2820469,-0.42068347,-0.7055194,-0.5553038,0.45066118,-0.6369346,-0.0052950843,-0.6826328,0.03305451,-0.6043455,0.006335873,0.72609854,-0.42917275,-0.41324064,1.1791942,NaN,NaN,NaN,NaN,NaN,0.9023308,NaN,NaN,NaN,NaN,NaN,-0.3327123,-0.36459878,-0.35712108,-0.39154294,NaN,-0.20130359,NaN,-0.3458324,NaN,-0.87004936,-0.44995168,0.0
1.0,0.69748026,-0.45209295,-0.3894009,-0.33714023,-0.33726388,-0.33696193,-0.40805668,-0.18706031,-0.59519774,0.49907604,-0.67145073,-0.003003987,-0.7271553,0.035299685,-0.6799392,0.0100378785,0.6791301,-0.3574572,-0.33980492,-0.20032391,NaN,NaN,NaN,NaN,NaN,0.7980743,NaN,NaN,NaN,NaN,NaN,-0.32922423,-0.3436726,-0.35712108,-0.39338058,NaN,-0.295419,NaN,-0.3679008,NaN,-0.7465536,-0.25243548,0.0
1.0,0.71842164,-0.5794944,-0.46673945,-0.39529404,-0.37455642,-0.37357196,-0.40596813,-0.50554234,-0.62479305,0.51117975,-0.5555021,-0.00274942,-0.5200609,0.04203521,-0.5646264,0.010817248,0.6791301,-0.52479345,-0.5720044,-0.2555046,NaN,NaN,NaN,NaN,NaN,0.7980743,NaN,NaN,NaN,NaN,NaN,-0.32342845,-0.29920447,-0.3395622,-0.3635191,NaN,-0.3307123,NaN,-0.40137592,NaN,-0.6829706,-0.5921634,0.0
1.0,0.6765397,-0.49456012,-0.44095993,-0.35652483,-0.35591015,-0.35526693,-0.38821483,-0.6240472,-0.57561207,0.51924884,-0.57276016,-0.00274942,-0.53318554,0.034551293,-0.53941643,0.006725558,0.69087243,-0.42917275,-0.42543036,0.40666443,NaN,NaN,NaN,NaN,NaN,0.74594605,NaN,NaN,NaN,NaN,NaN,-0.32031602,-0.22857861,-0.35712108,-0.39682612,NaN,-0.3071834,NaN,-0.257467,NaN,0.38312468,-0.42624974,0.0
1.0,0.65559834,-0.5370273,-0.44095993,-0.37590942,-0.37455642,-0.37357196,-0.3787211,-0.51294893,-0.47240806,0.50714517,-0.5358148,-0.005676934,-0.5670126,0.0338029,-0.58947355,0.007894613,0.6791301,-0.54869866,-0.590735,0.24112234,NaN,NaN,NaN,NaN,NaN,0.7980743,NaN,NaN,NaN,NaN,NaN,-0.29702586,-0.17887893,-0.37467995,-0.41175687,NaN,-0.31502637,NaN,-0.2792914,NaN,0.33619678,-0.6395673,0.0
1.0,0.69748026,-0.5794944,-0.46673945,-0.41467863,-0.41184896,-0.41018197,-0.37482882,-0.51294893,-0.65886927,0.43855748,-0.6821464,-0.0040222527,-0.5918479,0.03642227,-0.6019154,0.011012091,0.6556463,-0.47698307,-0.48608172,0.40666443,NaN,NaN,NaN,NaN,NaN,0.7980743,NaN,NaN,NaN,NaN,NaN,-0.2858638,-0.3436726,-0.3395622,-0.3644379,NaN,-0.31502637,NaN,-0.42558205,NaN,-0.6286848,-0.3867465,0.0
