@RELATION observations-time_17_05_17_00_42
@ATTRIBUTE Attribute 0 NUMERIC
@ATTRIBUTE Attribute 1 NUMERIC
@ATTRIBUTE Attribute 2 NUMERIC
@ATTRIBUTE Attribute 3 NUMERIC
@ATTRIBUTE Attribute 4 NUMERIC
@ATTRIBUTE Attribute 5 NUMERIC
@ATTRIBUTE Attribute 6 NUMERIC
@ATTRIBUTE Attribute 7 NUMERIC
@ATTRIBUTE Attribute 8 NUMERIC
@ATTRIBUTE Attribute 9 NUMERIC
@ATTRIBUTE Attribute 10 NUMERIC
@ATTRIBUTE Attribute 11 NUMERIC
@ATTRIBUTE Attribute 12 NUMERIC
@ATTRIBUTE Attribute 13 NUMERIC
@ATTRIBUTE Attribute 14 NUMERIC
@ATTRIBUTE Attribute 15 NUMERIC
@ATTRIBUTE Attribute 16 NUMERIC
@ATTRIBUTE Attribute 17 NUMERIC
@ATTRIBUTE Attribute 18 NUMERIC
@ATTRIBUTE Attribute 19 NUMERIC
@ATTRIBUTE Attribute 20 NUMERIC
@ATTRIBUTE Attribute 21 NUMERIC
@ATTRIBUTE Attribute 22 NUMERIC
@ATTRIBUTE Attribute 23 NUMERIC
@ATTRIBUTE Attribute 24 NUMERIC
@ATTRIBUTE Attribute 25 NUMERIC
@ATTRIBUTE Attribute 26 NUMERIC
@ATTRIBUTE Attribute 27 NUMERIC
@ATTRIBUTE Attribute 28 NUMERIC
@ATTRIBUTE Attribute 29 NUMERIC
@ATTRIBUTE Attribute 30 NUMERIC
@ATTRIBUTE Attribute 31 NUMERIC
@ATTRIBUTE Attribute 32 NUMERIC
@ATTRIBUTE Attribute 33 NUMERIC
@ATTRIBUTE Attribute 34 NUMERIC
@ATTRIBUTE Attribute 35 NUMERIC
@ATTRIBUTE Attribute 36 NUMERIC
@ATTRIBUTE Attribute 37 NUMERIC
@ATTRIBUTE Attribute 38 NUMERIC
@ATTRIBUTE Attribute 39 NUMERIC
@ATTRIBUTE Attribute 40 NUMERIC
@ATTRIBUTE Attribute 41 NUMERIC
@ATTRIBUTE Attribute 42 NUMERIC
@ATTRIBUTE Attribute 43 NUMERIC
@ATTRIBUTE Attribute 44 NUMERIC
@ATTRIBUTE Attribute 45 NUMERIC
@ATTRIBUTE Attribute 46 NUMERIC
@ATTRIBUTE Attribute 47 NUMERIC
@ATTRIBUTE Attribute 48 NUMERIC
@ATTRIBUTE Attribute 49 NUMERIC
@ATTRIBUTE Attribute 50 NUMERIC
@ATTRIBUTE Attribute 51 NUMERIC
@ATTRIBUTE Attribute 52 NUMERIC
@ATTRIBUTE Attribute 53 NUMERIC
@ATTRIBUTE Attribute 54 NUMERIC
@ATTRIBUTE Attribute 55 NUMERIC
@ATTRIBUTE Attribute 56 NUMERIC
@ATTRIBUTE Attribute 57 NUMERIC
@ATTRIBUTE Attribute 58 NUMERIC
@ATTRIBUTE class        {1.0,2.0,3.0}
@DATA
21.0,-0.29852498,-0.3166679,-0.33334616,-0.06812801,-0.43783268,-0.077991016,-0.09855237,-0.12750919,-0.74051577,-0.77857804,-0.61270136,-0.6462914,-0.583781,-0.5996876,-0.62081265,-0.5605241,-0.572695,-0.593451,-0.55449605,-0.5630935,-0.58309084,-0.5412651,-0.5465342,-0.56657165,0.41901365,1.4255328,-1.2737631,0.3974289,-1.4401746,1.0753698,1.0792904,1.0074337,1.0838728,0.39253324,0.03924343,0.006118264,-0.43338102,0.053058393,0.41008836,-1.6158766,-0.5890442,-0.48658514,-0.3750932,-0.71675843,-0.6422137,-0.24401607,-0.3269267,-0.44891813,-0.46853632,-0.52373284,-0.47299027,-0.4363267,-0.5276668,-0.5232364,-0.43305683,-0.58917075,-0.55465204,-0.44235873,3.0
22.0,-0.2893396,-0.32330558,-0.3638422,-0.06825242,-0.32607865,-0.07557105,-0.097254835,-0.12892604,-0.5489353,-0.6246007,-0.43822542,-0.48762527,-0.43851426,-0.47352257,-0.48630124,-0.435998,-0.46348506,-0.47847638,-0.451296,-0.47339186,-0.48828268,-0.43225342,-0.45458508,-0.4687624,0.82668567,1.4255328,-1.3213137,0.35270002,-1.4741945,1.0556256,1.1293135,1.0074337,1.0730975,0.39253324,0.2933025,0.25996232,-0.17700392,0.30806133,0.42162105,-1.6158766,-0.60140353,-0.5800402,-0.4474735,-0.5437174,-0.47813922,0.836196,0.7393185,0.72313684,-0.48695022,-0.5010687,-0.4951931,-0.4171087,-0.39753243,-0.41313502,-0.41621876,-0.59711564,-0.60613674,-0.48441005,3.0
23.0,-0.29106188,-0.30712625,-0.3391858,-0.07235789,1.4619862,-0.08628804,-0.09901279,-0.14066558,2.2974021,2.2417467,2.5069287,2.4998298,2.2177913,2.2108388,2.138044,1.9361476,1.9311917,1.8908222,2.212012,2.1952314,2.1680083,2.4966514,2.4846666,2.4550285,0.9563995,1.0168223,-1.308091,0.36115897,-1.4652588,0.8384357,0.9042101,0.88385856,0.9006888,0.39253324,0.54736155,0.5138064,0.079373166,0.5630643,0.43315378,-1.6158766,-0.74618423,-0.80862176,-0.63718224,2.1441867,2.3931649,2.49938,2.492298,2.4047806,-0.47710946,-0.4505361,-0.44858685,-0.36321753,2.3786678,1.752192,-0.44344214,-0.67656434,-0.7348484,-0.5925419,3.0
24.0,-0.25546852,-0.29426572,-0.3002547,-0.075094886,1.0987855,-0.08853515,-0.10039405,-0.14977385,2.1879277,2.1469913,1.7776192,1.7518328,2.1327066,2.1168861,2.0502,2.091421,2.0821,2.042753,2.241853,2.235277,2.2029376,2.3162968,2.30554,2.2746627,1.0119911,0.40375674,-1.3379267,0.31484777,-1.511175,0.5817558,0.57906145,0.48841894,0.6097496,0.39253324,0.8014207,0.7676505,0.33575025,0.81806713,0.4446865,-1.6158766,-0.6973354,-0.743281,-0.68120354,2.0403621,1.6730598,2.4307954,2.2935061,2.3538218,-0.56444234,-0.57231814,-0.55960107,-0.50589085,1.6846178,1.5319893,-0.5518585,-0.63684,-0.6833637,-0.6165712,3.0
25.0,-0.22274558,-0.26481104,-0.22369018,-0.073975205,0.6797079,-0.08386808,-0.09905465,-0.13864152,2.251788,2.2417467,1.8299619,1.8243657,2.5560553,2.5517526,2.46746,2.972328,2.9676936,2.9153285,2.3239157,2.3121638,2.2794495,1.9959679,1.9792218,1.9497759,1.0675828,-0.16843791,-1.4669323,0.16946365,-1.6523687,0.22635385,0.15386656,0.1918387,0.22183107,0.39253324,1.0554798,1.0214945,0.5921274,1.07307,0.45621923,-1.6158766,-0.55726314,-0.5913748,-0.62439287,2.0980425,1.732309,2.0535784,1.7874916,1.9461505,-0.58222234,-0.56563634,-0.5211402,-0.4008139,1.099013,0.871381,-0.51026237,-0.5335567,-0.58682996,-0.57451993,3.0
26.0,-0.09127976,-0.074807405,-0.07899622,-0.047725026,-0.38195568,-0.039271597,-0.09315293,-0.115162425,-0.5124438,-0.48246783,-0.5080158,-0.4966919,-0.49869618,-0.513788,-0.56316495,-0.48980555,-0.5031978,-0.5441762,-0.49730083,-0.50702995,-0.539845,-0.47605786,-0.4879877,-0.5211943,1.0861133,-0.6997615,-1.3741195,0.2790038,-1.5457872,-0.504195,-0.32135046,-0.35189152,-0.4354758,0.39253324,1.3095387,1.2753386,0.8485045,1.328073,0.46775195,-1.6158766,-0.28830063,-0.35623702,-0.37416643,-0.57832557,-0.5692917,-0.08970017,-0.09199135,-0.04124687,-0.5092004,-0.3386929,-0.40201345,-0.42746404,-0.44091055,-0.41313502,-0.39269513,-0.32699013,-0.3937624,-0.40030748,3.0
27.0,0.033297017,-0.009260305,0.13577376,-0.01761819,1.4899247,-0.010577737,-0.08432129,-0.06597778,1.1570426,1.2349716,0.6435255,0.6865036,1.1760213,1.1666223,1.1086199,1.1905283,1.1845926,1.1434872,1.4212259,1.4039348,1.3779405,1.3491746,1.3287873,1.3043877,-2.1567326,-1.190214,-0.77045494,1.0110363,-0.8539765,-0.7411291,-0.5714649,-0.62375623,-0.6402107,0.39253324,1.5635978,1.5291828,1.1048815,1.5830759,0.47928464,-1.6158766,1.1848133,0.31650618,0.029995652,0.9675077,0.5336536,-0.19257744,-0.019703608,-0.058233153,0.54796726,0.27438015,0.46127018,0.12998225,2.2485335,2.5229015,0.24041143,1.0315822,0.17900455,-0.08792663,2.0
28.0,5.1966314,0.31266725,-0.035523124,-0.033791285,-0.2981401,-0.023196124,-0.08185178,-0.067597024,0.11703469,0.09790831,-0.23234378,-0.22015962,-0.33475232,-0.34198886,-0.45335966,-0.37296626,-0.3800884,-0.46615767,-0.40156102,-0.40611565,-0.4799662,-0.3804586,-0.41879648,-0.46113598,-2.1289368,-1.5580535,0.15962258,1.372093,-0.4830407,-1.4519336,-1.3718317,-1.0439113,-1.4591503,0.39253324,1.6652215,1.6307204,1.2074323,1.6935772,0.48428217,-1.6158766,1.5335817,1.0495895,1.14304,-0.33606815,-0.39154434,-0.8955729,-0.38114253,-0.3639867,0.8426905,0.64741486,0.78173333,0.5885399,-0.07219647,-0.009429971,0.6997052,1.5003295,1.163649,1.1135381,1.0
29.0,0.07577942,0.026417242,0.5763442,0.16339606,0.03712201,0.10402484,-0.03848884,0.12954639,0.034928765,-0.80226684,-0.16255341,-0.6689579,-0.23099038,-0.63189995,0.01605772,-0.27918732,-0.5965226,-0.06990581,-0.3244718,-0.58231527,-0.15229598,-0.31439522,-0.5685579,-0.1738094,-0.1276375,-1.2310851,1.7879573,1.4426855,1.5542266,-1.6493794,-2.122175,-1.7112167,-1.7608649,0.9472416,-1.4503896,-1.482254,-1.4426522,-1.4715757,0.8944625,-1.6158766,1.292516,1.6483243,1.8730525,0.27534354,0.10067922,-0.6383795,-1.338956,-0.38097298,2.6845193,2.9292724,2.73404,2.7226396,-0.18064179,-0.5599368,3.05877,1.1904796,1.6913669,1.8824757,2.0
30.0,-0.033297017,-0.09430559,0.12668984,-0.06875005,-0.2981401,-0.059149873,-0.09742226,-0.11151912,-0.12928301,0.29926327,-0.27770755,-0.02522706,-0.32022563,-0.06549965,-0.03609975,-0.36066738,-0.16961099,-0.15203056,-0.3928574,-0.23792508,-0.22548118,-0.39272955,-0.24609363,-0.23443969,-0.16469862,-0.82237464,1.5610534,1.1577593,1.2991847,-0.4647057,-0.62148803,-0.7967614,-0.67253715,0.9472416,-1.1963305,-1.22841,-1.1862751,-1.2165729,0.90599525,-1.6158766,0.8748885,0.73910975,0.727664,-0.01305819,0.045987677,-0.39833236,-0.29078263,-0.19412345,1.1418172,1.1530766,1.3436034,1.2581533,-0.33246523,0.35757458,0.7715034,0.7058426,0.6874158,0.53082776,3.0
31.0,-0.16304058,-0.18225487,-0.18151481,-0.07011855,-0.4098942,-0.07505249,-0.10031033,-0.14349926,-0.56718105,-0.518001,-0.542911,-0.5465584,-0.52774954,-0.54600036,-0.5521844,-0.51747805,-0.5290111,-0.54006994,-0.5196816,-0.52785355,-0.539845,-0.51586705,-0.51661855,-0.529774,-0.22029026,-0.3727931,0.5062084,-0.06842109,0.08415578,-0.1093038,-0.071235925,-0.10474151,-0.09065922,0.9472416,-0.9422715,-0.97456604,-0.9298979,-0.9615699,0.917528,-1.6158766,-0.3165505,-0.36757162,-0.28464094,-0.57832557,-0.5465036,-0.46691722,-0.54379016,-0.66974,-0.04648317,0.029876161,0.049170855,0.085264646,-0.48428866,-0.44983548,-0.16131134,-0.36671448,-0.4259404,-0.3282196,3.0
32.0,-0.2606353,-0.25734362,-0.25937703,-0.06290286,-0.43783268,-0.07643533,-0.096878126,-0.12588994,-0.64016414,-0.7075116,-0.5778062,-0.61455816,-0.567179,-0.58895016,-0.6235578,-0.54668784,-0.56475246,-0.5955041,-0.5408189,-0.5550844,-0.5847541,-0.5344162,-0.5430471,-0.5694316,-0.25735134,0.15853046,0.088084616,-0.5741923,-0.37139925,0.42379948,0.82917595,0.6119939,0.58819896,0.9472416,-0.6882124,-0.72072196,-0.67352086,-0.706567,0.9290607,-1.6158766,-0.30654532,-0.0027523634,-0.057954345,-0.6936863,-0.6422137,-0.5355021,-0.598006,-0.7206989,-0.594932,-0.53172415,-0.5089549,-0.5354953,-0.50597775,-0.5232364,-0.6259653,-0.37465933,-0.22643723,-0.22008777,3.0
33.0,-0.25489444,-0.30505198,-0.28597996,-0.07123822,-0.43783268,-0.081448115,-0.09892908,-0.13641505,-0.6857785,-0.76673365,-0.60223275,-0.641758,-0.5817057,-0.61042506,-0.63728344,-0.5574494,-0.5806376,-0.60576975,-0.55200934,-0.56950074,-0.5930706,-0.53798336,-0.55791306,-0.5825872,-0.22955553,0.73072505,-0.028291542,-0.7072228,-0.49854335,0.79894644,0.9292221,0.73556894,0.7929336,0.9472416,-0.43415332,-0.46687785,-0.4171438,-0.45156404,0.94059336,-1.6158766,-0.65672624,-0.6402693,-0.52281946,-0.71675843,-0.6558866,-0.27830848,-0.48957416,-0.53384954,-0.78294116,-0.72865015,-0.75315344,-0.63764924,-0.50597775,-0.5232364,-0.78579503,-0.6209502,-0.62544346,-0.520454,3.0
34.0,-0.28704327,-0.3179125,-0.26456785,-0.068501234,-0.43783268,-0.08023813,-0.097840816,-0.13580784,-0.72227,-0.8141113,-0.6196804,-0.65989125,-0.59000665,-0.6184781,-0.6400286,-0.5651362,-0.58659446,-0.6098759,-0.55822617,-0.5743062,-0.59473395,-0.5455457,-0.5615837,-0.58048993,-0.044250045,1.2620486,-0.14924484,-0.863135,-0.64005995,1.0161363,1.0542793,0.98271894,1.0084441,0.9472416,-0.18009424,-0.21303378,-0.1607667,-0.19656114,0.9521261,-1.6158766,-0.7916194,-0.79639816,-0.7362534,-0.73983055,-0.66500187,-0.39833236,-0.4534303,-0.56782216,-0.8943923,-0.91083616,-0.8769442,-0.82413846,-0.5276668,-0.5232364,-0.8784367,-0.7003989,-0.7284128,-0.64660776,3.0
35.0,-0.29622868,-0.32289073,-0.34632316,-0.06787919,-0.4098942,-0.07833673,-0.09788267,-0.13297415,-0.6857785,-0.76673365,-0.542911,-0.5918915,-0.5173733,-0.5513691,-0.5686552,-0.5036418,-0.5290111,-0.5482824,-0.49357074,-0.515039,-0.5331918,-0.49389353,-0.51533383,-0.53301525,0.5024011,1.4255328,-0.13297087,-0.8493815,-0.6262259,1.0753698,1.0542793,1.0074337,1.0515463,0.9472416,0.07396484,0.040810287,0.09561038,0.058441788,0.9636588,-1.6158766,-0.810335,-0.85951644,-0.76628053,-0.68215024,-0.5875222,0.7161725,0.4320952,0.3664244,-0.9163089,-0.9520681,-0.9082121,-0.841615,-0.48428866,-0.48653597,-0.85095114,-0.7162886,-0.7670263,-0.6646298,3.0
36.0,-0.29163596,-0.32537988,-0.34502548,-0.068998866,0.37238413,-0.081448115,-0.099138364,-0.1376295,1.795644,1.7442814,2.3254735,2.313964,2.0662987,2.055146,1.9870619,1.8162336,1.8060967,1.7676352,2.128706,2.1167426,2.08817,2.3934898,2.3778515,2.3499742,0.8452162,1.3846618,-0.13576788,-0.8502335,-0.6212197,0.996392,1.0292673,0.93328875,0.98689294,0.9472416,0.3280239,0.29465437,0.35198748,0.31344473,0.97519153,-1.6158766,-0.8226943,-0.8678507,-0.75645685,1.6827441,2.2154174,1.041951,1.4983406,1.0458766,-0.87217546,-0.90506107,-0.89822733,-0.8353956,0.64354265,0.7612796,-0.8182838,-0.7242335,-0.77346194,-0.65862244,3.0
37.0,4.476727,6.4728503,10.954081,-0.06962091,1.2105396,19.951878,-0.09859423,-0.13418858,2.3521397,2.3009686,1.9032418,1.8923655,2.6245382,2.6161773,2.536088,2.4065795,2.3998017,2.3548272,2.2667205,2.257702,2.226224,2.6871362,2.6749885,2.6432111,0.9656648,0.9350803,1.3132983,1.2047399,1.2831974,0.8779242,0.8041649,0.859144,0.8899135,0.9472416,0.3788357,0.3454232,0.40326288,0.3644453,0.98672426,-1.6158766,5.0624638,4.268622,3.4339097,2.201867,1.8052312,2.3450642,2.3115785,2.302863,-0.9071019,-0.9236288,-0.9119892,-0.83449376,1.8147521,1.5686897,-0.9275122,5.425094,4.831932,3.4804242,3.0
38.0,-0.2686725,-0.27186358,-0.30220124,-0.07285553,0.98703146,-0.08611519,-0.09989177,-0.1412728,2.233542,2.1825247,2.3533897,2.3502305,2.371359,2.361163,2.2862813,2.6925285,2.6877189,2.6422637,2.2430964,2.232073,2.2012744,2.38607,2.3730798,2.343873,1.0212564,0.32201463,1.2818521,1.1857529,1.2655416,0.5817558,0.57906145,0.43898875,0.5666478,0.9472416,-1.138038,-1.1731284,-1.1112136,-1.1465887,0.998257,-1.6158766,-0.7652529,-0.72750145,-0.6823157,2.0749702,2.242763,2.3450642,2.3115785,2.3538218,-0.96267736,-0.8158819,-0.86663103,-0.93070817,1.446038,1.4585884,-0.9469283,-0.67656434,-0.67692816,-0.6105639,3.0
39.0,-0.22274558,-0.25070596,-0.17113318,-0.06787919,0.5400152,-0.08179382,-0.09825938,-0.13520062,1.8321354,1.8035034,1.4077302,1.4027674,1.8546244,1.8538187,1.7729416,1.7224547,1.7207143,1.6690855,2.0416698,2.0334482,2.000015,2.3796492,2.368675,2.3349118,1.0675828,-0.25018,1.236251,1.1037195,1.1942719,0.12763107,0.1288555,0.018833505,0.027871763,0.9472416,-0.883979,-0.9192844,-0.8548364,-0.89158577,1.0097897,-1.6158766,-0.5622068,-0.6248231,-0.62170523,1.69428,1.3130076,0.6475877,0.9742541,0.6891642,-0.8956599,-0.90569896,-0.82912266,-0.7746941,0.751988,0.83468056,-0.9024883,-0.5415016,-0.5997011,-0.56851256,3.0
40.0,0.04822328,-0.14408821,-0.06926345,-0.05966824,-0.35401714,-0.052927107,-0.09206467,-0.115162425,-0.41209215,-0.3995569,-0.43124637,-0.4604254,-0.46549234,-0.48157567,-0.54943925,-0.46981987,-0.48532706,-0.5318575,-0.47865024,-0.4926136,-0.5331918,-0.47463098,-0.48982304,-0.51795304,1.0861133,-0.7815036,1.4133158,1.3167751,1.3757296,-0.52393925,-0.34636247,-0.32717595,-0.4678023,0.9472416,-0.62991995,-0.6654403,-0.5984593,-0.63658285,1.0213224,-1.6158766,0.30141583,-0.12432173,-0.3478463,-0.52064526,-0.5465036,-0.12399259,-0.18235102,-0.007274297,-0.6254218,-0.47323388,-0.21910271,-0.4363267,-0.39753243,-0.37643456,-0.5184957,0.19737105,-0.22000162,-0.3762782,2.0
41.0,0.12974355,0.0069190576,0.16107897,-0.026824413,0.45619965,-0.018356197,-0.08888361,-0.08277748,1.9689786,2.1825247,2.517397,2.5768962,2.041396,2.0605145,1.9596106,1.908475,1.9153066,1.8559192,2.2244458,2.2112496,2.1829782,2.5891116,2.5720274,2.5440674,-2.1474671,-1.2310851,1.8995022,1.9096309,1.9505157,-0.9188304,-0.5714649,-0.82147604,-0.9527007,0.9472416,-0.39279816,-0.41159624,-0.3420823,-0.3815799,1.0328552,-1.6158766,1.25379,0.39373717,0.051033236,1.8096408,2.3977222,1.1962669,0.6489588,1.3006709,-0.20940658,0.019299617,-0.09777531,-0.14031354,0.73029894,1.678791,-0.14133087,1.2937627,0.327023,-0.051882707,2.0
42.0,0.8915564,2.2442324,-0.11078996,-0.03565741,-0.15844756,-0.03218456,-0.089511454,11.123833,0.01668304,-0.15082428,-0.2358333,-0.3516258,-0.31815043,-0.40104482,-0.16786602,-0.3452938,-0.41781545,-0.24647401,-0.37047666,-0.43334648,-0.29367653,-0.3392225,-0.413107,-0.26322955,-2.1289368,-1.6397955,1.9975702,2.10443,2.1567886,-1.7678465,-1.3968437,-1.4146364,-1.5022523,0.9472416,-1.5530013,-0.36082742,-0.28226095,-0.3135791,1.0359305,-1.6158766,2.0911639,1.5311998,1.4543403,0.021550003,-0.18189356,-1.0498887,-0.67029375,-0.7206989,0.3323373,0.09538389,-0.018685844,0.34993196,-0.09388555,-0.22963274,0.2212283,2.0088007,1.440379,1.2937578,1.0
43.0,-0.07290899,-0.008015731,0.21493368,-0.068998866,-0.43783268,-0.111006245,-0.10663061,-0.15463158,-0.74051577,-0.80226684,-0.63363844,-0.6689579,-0.5858562,-0.63189995,-0.64277375,-0.5620614,-0.5965226,-0.6119291,-0.55573946,-0.58231527,-0.5980605,-0.5412651,-0.5685579,-0.5837312,-0.09984169,-1.5580535,1.3505082,1.0143834,1.290895,-2.8537972,-3.522817,-3.8367066,-3.2586622,1.50195,-1.58123,-1.6131248,-1.5612978,-1.5696102,1.4365003,-1.6158766,-0.05017761,0.3269518,-0.027463745,-0.78597486,-0.651329,-1.444252,-1.338956,-1.5020689,0.7728042,1.2269112,1.0934602,1.1246536,-0.54935586,-0.5599368,0.43305045,0.030528909,0.46217024,0.032219827,3.0
44.0,0.1280213,0.2284517,0.37844437,20.52383,0.23269162,0.1669439,-0.03024318,0.23135655,0.47282687,0.5598403,-0.009014586,0.10170577,-0.1936361,-0.011812469,0.06821527,-0.2653511,-0.12989828,-0.07195897,-0.31328145,-0.20268516,-0.15894915,-0.26302847,-0.13358903,-0.11470439,-0.10910696,-1.190214,1.4629854,1.433192,1.3109732,-1.3729551,-1.7970264,-1.3899218,-1.4807012,1.50195,-1.4789008,-1.4314853,-1.4331093,-1.3146073,1.448033,-1.6158766,1.8632814,1.3962954,1.5249596,0.7829306,0.35134858,-0.4154786,-0.2727107,-0.04124687,1.8147271,1.9096553,1.8448098,1.5225096,0.5350973,0.32087418,1.2272537,1.9611318,1.4082011,1.5700948,2.0
45.0,-0.13950303,-0.05323492,-0.12052273,-0.023838613,-0.32607865,-0.008849193,-0.08273076,-0.06091763,-0.22963466,-0.020535763,-0.31609225,-0.106826775,-0.37418184,-0.18092722,-0.209043,-0.40217605,-0.25697896,-0.2772708,-0.4251851,-0.30840492,-0.32694253,-0.3923015,-0.25618786,-0.27447855,-0.17396389,-0.7815036,1.6159782,1.6464303,1.4076501,-0.5634285,-0.7215342,-0.5990416,-0.67253715,1.50195,-1.2248417,-1.1776412,-1.1958181,-1.0596044,1.4595658,-1.6158766,0.32636988,0.65065527,0.5564906,-0.13995495,-0.15910542,-0.6040869,-0.29078263,-0.24508229,1.4978203,1.231377,1.3714226,1.3055143,-0.33246523,-0.11953133,1.3852484,0.19737105,0.49434823,0.27852017,2.0
46.0,-0.17681865,-0.22249581,-0.19384299,-0.05780211,-0.38195568,-0.07608962,-0.09742226,-0.1345934,-0.5580582,-0.5298454,-0.5289529,-0.5057585,-0.5111476,-0.4869444,-0.5302233,-0.49749234,-0.4753989,-0.5154325,-0.49357074,-0.4797991,-0.5115689,-0.48818615,-0.47587466,-0.5051787,-0.22955553,-0.29105103,1.2730371,1.2556152,1.0181972,-0.16853733,-0.2713283,-0.055311315,-0.079883456,1.50195,-0.9707825,-0.9237972,-0.93944085,-0.80460143,1.4710984,-1.6158766,0.13921437,0.6693241,0.5108938,-0.5898617,-0.5556188,-0.27830848,-0.43535832,-0.092205726,0.72453433,0.8142562,0.79769576,0.6850341,-0.46259964,-0.41313502,0.74014705,-0.08069928,0.27553833,0.1884103,2.0
47.0,-0.24857946,-0.2668853,-0.24834655,-0.06601307,-0.4098942,-0.072459675,-0.10005919,-0.1347958,-0.5945498,-0.6246007,-0.5638481,-0.5782916,-0.55680287,-0.56747526,-0.5933614,-0.54053843,-0.54688174,-0.57291985,-0.5383322,-0.5406681,-0.56479454,-0.5285661,-0.5338705,-0.5671436,-0.25735134,0.24027254,0.84720004,0.71077466,0.50434524,0.54226726,0.6540956,0.68613875,0.5989743,1.50195,-0.71672344,-0.6699531,-0.68306375,-0.5495985,1.4826311,-1.6158766,-0.10432323,0.41307268,0.57762086,-0.6244699,-0.6011951,-0.46691722,-0.57993406,-0.55083585,0.2596155,0.21525192,0.21519956,0.2415897,-0.50597775,-0.48653597,0.27864644,-0.2634312,0.12108436,0.26049817,3.0
48.0,-0.26695025,-0.29924402,-0.23407182,-0.08081767,-0.32607865,-0.09959785,-0.10286356,-0.1550364,-0.6310412,-0.6956672,-0.49405774,-0.53749174,-0.4634171,-0.49499747,-0.5164977,-0.45290896,-0.4753989,-0.49900755,-0.43513215,-0.45417005,-0.4749763,-0.40400168,-0.42283416,-0.4437858,-0.22029026,0.81246716,0.5784244,0.42761332,0.21070793,0.8581799,1.0542793,1.0074337,0.9653422,1.50195,-0.4626644,-0.41610903,-0.4266867,-0.29459557,1.4941639,-1.6158766,-0.6668491,-0.6717173,-0.4975188,-0.6129338,-0.5373883,1.1105357,0.92003787,0.9609448,-0.06776598,-0.058665052,-0.0443373,-0.10389892,-0.37584335,-0.37643456,-0.027878404,-0.6209502,-0.6576214,-0.5084393,3.0
49.0,-0.27958015,-0.3174976,-0.31323174,-0.07658778,-0.43783268,-0.09112797,-0.10018476,-0.14451128,-0.74051577,-0.8141113,-0.62316996,-0.65535796,-0.59208196,-0.61579376,-0.6400286,-0.5651362,-0.58460885,-0.6098759,-0.55822617,-0.5727043,-0.5963972,-0.5449749,-0.56140023,-0.5827779,0.002076322,1.3029196,0.24090792,0.03253845,-0.17115529,1.0358813,1.0542793,1.0321492,1.0299952,1.50195,-0.20860532,-0.16226497,-0.17030963,-0.03959267,1.5056965,-1.6158766,-0.6699095,-0.6521596,-0.49260697,-0.7282945,-0.66500187,-0.34689373,-0.4534303,-0.55083585,-0.5260132,-0.49307758,-0.5039297,-0.43872118,-0.5276668,-0.5232364,-0.51038265,-0.6288951,-0.64475024,-0.5084393,3.0
50.0,-0.3031177,-0.32662442,-0.34243008,-0.073104344,-0.4098942,-0.08559662,-0.09938949,-0.13864152,-0.71314716,-0.7904225,-0.5882747,-0.62815803,-0.5630286,-0.5916345,-0.61257726,-0.5374637,-0.5587956,-0.5811323,-0.52714187,-0.54707533,-0.5664578,-0.5311344,-0.5487365,-0.5692409,0.5765233,1.4255328,0.09698452,-0.15629654,-0.332427,1.0556256,1.0042562,1.0074337,1.0299952,1.50195,0.045453764,0.0915791,0.08606746,0.21541025,1.5172293,-1.6158766,-0.8186922,-0.8799632,-0.77369463,-0.70522237,-0.6285409,0.35610172,0.2333039,0.14560267,-0.69464093,-0.72542685,-0.6505802,-0.63528585,-0.50597775,-0.48653597,-0.5844748,-0.7242335,-0.77989745,-0.6706371,3.0
51.0,-0.2973768,-0.31459364,-0.3365904,-0.07708541,0.7914618,-0.09130082,-0.10093818,-0.14673775,2.0875762,2.0285473,2.430159,2.4136968,2.1264808,2.1115177,2.0419645,1.860817,1.847795,1.8086976,2.1411395,2.1295571,2.0981498,2.234966,2.222217,2.1909626,0.87301207,1.3437908,0.07401442,-0.18069972,-0.3621945,0.976647,1.0042562,0.9580034,0.9976687,1.50195,0.29951283,0.3454232,0.34244454,0.47041318,1.528762,-1.6158766,-0.8181037,-0.8415144,-0.764705,1.9365376,2.3111274,1.4534605,1.8055634,1.4535478,-0.72736573,-0.73983115,-0.6984346,-0.67229134,1.142391,1.2016852,-0.6833688,-0.7242335,-0.7541551,-0.6646298,3.0
52.0,-0.2686725,-0.30505198,-0.31712484,-0.077956274,1.01497,-0.09009084,-0.10118931,-0.1479522,2.0145931,1.9456364,2.5243762,2.5043633,2.4709704,2.4524314,2.3796158,1.9607453,1.945091,1.9051942,2.1995785,2.1872222,2.1563654,2.5378873,2.519354,2.4927795,0.97493005,0.8533382,-0.0048129153,-0.28117234,-0.44735193,0.8384357,0.72912973,0.7602836,0.8037093,1.50195,0.55357194,0.59926724,0.59882164,0.72541606,1.5402948,-1.6158766,-0.74300605,-0.8130667,-0.754418,1.8673211,2.4022799,2.327918,2.42001,2.3198493,-0.835948,-0.7899944,-0.7881656,-0.66190493,1.5111051,1.5319893,-0.8196166,-0.66861945,-0.74128395,-0.65862244,3.0
